country_eng,import_value_usd,import_value_baht,export_value_usd,export_value_baht,trade_value_usd,trade_balance_usd,year,month,data_type,is_outlier,date,year_month,region,shipping_route,crisis_period,yoy_change_pct,mom_change_pct,dataset,value_usd,value_baht,quantity,quantity_unit,hs_code,hs_description,unit_price_usd
Japan,,,,,,,2020,5,export,False,2020-05-01,2020-05,East Asia,Pacific/Direct,COVID-19,-48.35750386526363,-22.39674555479234,agrifood_exports,70246266.53,2258286388.44,53926.5,,40.0,Rubber & Articles,1302.6298115026934
Japan,,,,,,,2020,6,export,True,2020-06-01,2020-06,East Asia,Pacific/Direct,COVID-19,-26.00787670075888,3.62467639317543,agrifood_exports,72792466.37,2500905400.93,60195.72,,40.0,Rubber & Articles,1209.2631564171008
Japan,,,,,,,2020,7,export,True,2020-07-01,2020-07,East Asia,Pacific/Direct,COVID-19,-15.8961511756597,11.754227129095153,agrifood_exports,81348658.2,2716412497.06,56671.73,,40.0,Rubber & Articles,1435.4362960156677
Japan,,,,,,,2020,8,export,True,2020-08-01,2020-08,East Asia,Pacific/Direct,COVID-19,-31.034820058427815,-10.948487088874936,agrifood_exports,72442210.86,2343253947.86,73479.43,,40.0,Rubber & Articles,985.8842244693516
Japan,,,,,,,2020,9,export,True,2020-09-01,2020-09,East Asia,Pacific/Direct,COVID-19,1.1457701483237992,25.770206966872244,agrifood_exports,91110718.53,3015738313.94,64889.2,,40.0,Rubber & Articles,1404.0968070187334
Japan,,,,,,,2020,10,export,True,2020-10-01,2020-10,East Asia,Pacific/Direct,COVID-19,-29.162653554957497,-15.533140225801267,agrifood_exports,76958362.86,2698472583.2,60987.97,,40.0,Rubber & Articles,1261.8613615111308
Japan,,,,,,,2020,11,export,True,2020-11-01,2020-11,East Asia,Pacific/Direct,COVID-19,-7.460488750289295,8.781679285842326,agrifood_exports,83716599.47,2757135156.85,71708.91,,40.0,Rubber & Articles,1167.4504530887443
Japan,,,,,,,2020,12,export,True,2020-12-01,2020-12,East Asia,Pacific/Direct,COVID-19,-11.648013568693615,-15.183428735128002,agrifood_exports,71005549.25,2445157545.18,58120.35,,40.0,Rubber & Articles,1221.698583198484
Japan,,,,,,,2021,1,export,True,2021-01-01,2021-01,East Asia,Pacific/Direct,COVID-19,5.58734081790746,16.687646620802667,agrifood_exports,82854704.39,2738501602.99,80439.89,,40.0,Rubber & Articles,1030.0201105446563
Japan,,,,,,,2021,2,export,True,2021-02-01,2021-02,East Asia,Pacific/Direct,COVID-19,-17.57022536447349,-7.23182227746042,agrifood_exports,76862799.42,2590597731.59,63094.26,,40.0,Rubber & Articles,1218.2217434676309
Japan,,,,,,,2021,3,export,True,2021-03-01,2021-03,East Asia,Pacific/Direct,COVID-19,41.640667307288105,29.264037934776542,agrifood_exports,99355958.2,3152751693.38,75130.27,,40.0,Rubber & Articles,1322.449103403994
Japan,,,,,,,2021,4,export,True,2021-04-01,2021-04,East Asia,Pacific/Direct,COVID-19,24.56998866563067,13.4913655032316,agrifood_exports,112760433.67,3610223847.4,63987.14,,40.0,Rubber & Articles,1762.2358753649562
Japan,,,,,,,2021,5,export,True,2021-05-01,2021-05,East Asia,Pacific/Direct,COVID-19,40.55505456341011,-12.438543346726739,agrifood_exports,98734678.25,3030055721.25,94097.48,,40.0,Rubber & Articles,1049.2807910477518
Japan,,,,,,,2021,6,export,True,2021-06-01,2021-06,East Asia,Pacific/Direct,COVID-19,35.583586422722256,-0.040554849329244025,agrifood_exports,98694636.55,3201015826.0,70416.05,,40.0,Rubber & Articles,1401.5929117012386
Japan,,,,,,,2021,7,export,True,2021-07-01,2021-07,East Asia,Pacific/Direct,COVID-19,22.31876843667471,0.8207541243536731,agrifood_exports,99504676.85,3626462000.82,59598.47,,40.0,Rubber & Articles,1669.5844180228116
Japan,,,,,,,2021,8,export,True,2021-08-01,2021-08,East Asia,Pacific/Direct,COVID-19,-1.9197283096282325,-28.594796265598845,agrifood_exports,71051517.23,2304502982.53,76787.66,,40.0,Rubber & Articles,925.298638218693
Japan,,,,,,,2021,9,export,True,2021-09-01,2021-09,East Asia,Pacific/Direct,COVID-19,18.58941750571661,52.069476630935554,agrifood_exports,108047670.39,3556081883.27,86630.74,,40.0,Rubber & Articles,1247.2209101526778
Japan,,,,,,,2021,10,export,True,2021-10-01,2021-10,East Asia,Pacific/Direct,COVID-19,57.27241333106499,12.019328221630898,agrifood_exports,121034274.53,4141990881.4,58384.7,,40.0,Rubber & Articles,2073.047810984727
Japan,,,,,,,2021,11,export,True,2021-11-01,2021-11,East Asia,Pacific/Direct,COVID-19,7.124868303014953,-25.904214092867328,agrifood_exports,89681296.93,2726717780.59,66631.92,,40.0,Rubber & Articles,1345.9209479480708
Japan,,,,,,,2021,12,export,True,2021-12-01,2021-12,East Asia,Pacific/Direct,COVID-19,42.913956404611575,13.152734375827446,agrifood_exports,101476839.7,2858424863.31,68270.56,,40.0,Rubber & Articles,1486.3923732279331
Japan,,,,,,,2022,1,export,True,2022-01-01,2022-01,East Asia,Pacific/Direct,Post-COVID,18.320272495996058,-3.3928211601568004,agrifood_exports,98033912.01,3201524245.63,73269.38,,40.0,Rubber & Articles,1337.992924329372
Japan,,,,,,,2022,2,export,True,2022-02-01,2022-02,East Asia,Pacific/Direct,Russia-Ukraine,48.50535138107255,16.434576586474,agrifood_exports,114145370.36,3986767541.82,71563.63,,40.0,Rubber & Articles,1595.0192906648251
Japan,,,,,,,2022,3,export,True,2022-03-01,2022-03,East Asia,Pacific/Direct,Russia-Ukraine,31.576430903969666,14.528537844064338,agrifood_exports,130729023.69,4223772760.8,71807.22,,40.0,Rubber & Articles,1820.555421725002
Japan,,,,,,,2022,4,export,True,2022-04-01,2022-04,East Asia,Pacific/Direct,Russia-Ukraine,-10.558632795651956,-22.85227052627734,agrifood_exports,100854473.54,3387949569.89,79719.72,,40.0,Rubber & Articles,1265.1132434985975
Japan,,,,,,,2022,5,export,True,2022-05-01,2022-05,East Asia,Pacific/Direct,Russia-Ukraine,21.462925271648416,18.909974194090662,agrifood_exports,119926028.46,4439132795.28,78810.39,,40.0,Rubber & Articles,1521.703273641965
Japan,,,,,,,2022,6,export,True,2022-06-01,2022-06,East Asia,Pacific/Direct,Russia-Ukraine,15.90042078127496,-4.618288023977469,agrifood_exports,114387499.05,3810858925.72,87058.18,,40.0,Rubber & Articles,1313.9201744166946
Japan,,,,,,,2022,7,export,True,2022-07-01,2022-07,East Asia,Pacific/Direct,Russia-Ukraine,51.99918358410307,32.22274959774112,agrifood_exports,151246296.44,4821285892.03,108661.33,,40.0,Rubber & Articles,1391.9054408776333
Japan,,,,,,,2022,8,export,True,2022-08-01,2022-08,East Asia,Pacific/Direct,Russia-Ukraine,84.82679381060699,-13.173251616051274,agrifood_exports,131322241.25,4537475422.52,96955.61,,40.0,Rubber & Articles,1354.4573774534551
Japan,,,,,,,2022,9,export,True,2022-09-01,2022-09,East Asia,Pacific/Direct,Russia-Ukraine,33.81973727716945,10.102528919487197,agrifood_exports,144589108.65,5029009443.66,95228.45,,40.0,Rubber & Articles,1518.3394106488136
Japan,,,,,,,2022,10,export,True,2022-10-01,2022-10,East Asia,Pacific/Direct,Russia-Ukraine,10.632540559253112,-7.39047075521203,agrifood_exports,133903292.86,4526163116.02,102702.6,,40.0,Rubber & Articles,1303.7965237491553
Japan,,,,,,,2022,11,export,True,2022-11-01,2022-11,East Asia,Pacific/Direct,Russia-Ukraine,30.5964156622506,-12.533473368385984,agrifood_exports,117120559.31,3783659111.62,107950.97,,40.0,Rubber & Articles,1084.9421668929886
Japan,,,,,,,2022,12,export,True,2022-12-01,2022-12,East Asia,Pacific/Direct,Russia-Ukraine,1.1014234117896038,-12.402630268825687,agrifood_exports,102594529.37,3228837498.59,93488.96,,40.0,Rubber & Articles,1097.397268832598
Japan,,,,,,,2023,1,export,True,2023-01-01,2023-01,East Asia,Pacific/Direct,Russia-Ukraine,-17.158853089820724,-20.841376661407473,agrifood_exports,81212417.07,2527798013.69,97959.46,,40.0,Rubber & Articles,829.0410856695207
Japan,,,,,,,2023,2,export,True,2023-02-01,2023-02,East Asia,Pacific/Direct,Russia-Ukraine,6.958262954467842,50.33157463441571,agrifood_exports,122087905.38,4142835450.64,98788.72,,40.0,Rubber & Articles,1235.8486412213863
Japan,,,,,,,2023,3,export,True,2023-03-01,2023-03,East Asia,Pacific/Direct,Russia-Ukraine,0.6287797665721406,7.751067503816977,agrifood_exports,131551021.34,4240147310.56,89000.51,,40.0,Rubber & Articles,1478.0928934002739
Japan,,,,,,,2023,4,export,True,2023-04-01,2023-04,East Asia,Pacific/Direct,Russia-Ukraine,8.582750775618187,-16.754305261557313,agrifood_exports,109510561.65,3562707877.73,76685.79,,40.0,Rubber & Articles,1428.0424267651154
Japan,,,,,,,2023,5,export,True,2023-05-01,2023-05,East Asia,Pacific/Direct,Russia-Ukraine,-5.813717847185673,3.1442683135942007,agrifood_exports,112953867.54,3901790294.59,115006.55,,40.0,Rubber & Articles,982.1516038869091
Japan,,,,,,,2023,6,export,True,2023-06-01,2023-06,East Asia,Pacific/Direct,Russia-Ukraine,-15.428272780302555,-14.354872677784192,agrifood_exports,96739483.67,3096457725.42,88419.57,,40.0,Rubber & Articles,1094.0958395296425
Japan,,,,,,,2023,7,export,True,2023-07-01,2023-07,East Asia,Pacific/Direct,Russia-Ukraine,-1.693787068046515,53.69578231076368,agrifood_exports,148684506.23,4609007111.43,96066.93,,40.0,Rubber & Articles,1547.7178903291694
Japan,,,,,,,2023,8,export,True,2023-08-01,2023-08,East Asia,Pacific/Direct,Russia-Ukraine,-5.369958639812666,-16.420147357004133,agrifood_exports,124270291.21,3973642796.34,116760.95,,40.0,Rubber & Articles,1064.3138070562118
Japan,,,,,,,2023,9,export,True,2023-09-01,2023-09,East Asia,Pacific/Direct,Russia-Ukraine,-0.9408970929429716,15.255764298454011,agrifood_exports,143228673.93,4322773570.92,118806.94,,40.0,Rubber & Articles,1205.5581427313928
Japan,,,,,,,2023,10,export,True,2023-10-01,2023-10,East Asia,Pacific/Direct,Post-RU War,-2.885342449374617,-9.208316504030345,agrifood_exports,130039724.31,4488717243.32,91507.69,,40.0,Rubber & Articles,1421.0797399650237
Japan,,,,,,,2023,11,export,True,2023-11-01,2023-11,East Asia,Pacific/Direct,Post-RU War,-5.270396731680361,-14.68157767274798,agrifood_exports,110947841.18,3706092357.14,82986.14,,40.0,Rubber & Articles,1336.9442316512132
Japan,,,,,,,2023,12,export,True,2023-12-01,2023-12,East Asia,Pacific/Direct,Post-RU War,1.3927699739688437,-6.241136318070362,agrifood_exports,104023435.17,3148274986.76,99877.51,,40.0,Rubber & Articles,1041.5100974183279
Japan,,,,,,,2024,1,export,True,2024-01-01,2024-01,East Asia,Pacific/Direct,Post-RU War,15.729250366959935,-9.648704326671387,agrifood_exports,93986521.48,3238288850.3,90020.14,,40.0,Rubber & Articles,1044.0610454504958
Japan,,,,,,,2024,2,export,True,2024-02-01,2024-02,East Asia,Pacific/Direct,Post-RU War,-24.203546467626357,-1.5408794656882607,agrifood_exports,92538302.47,3095064826.45,75664.14,,40.0,Rubber & Articles,1223.0139993661462
Japan,,,,,,,2024,3,export,True,2024-03-01,2024-03,East Asia,Pacific/Direct,Post-RU War,-25.99238521427051,5.208081974015499,agrifood_exports,97357773.12,3058599424.24,88852.63,,40.0,Rubber & Articles,1095.7219062620882
Japan,,,,,,,2024,4,export,True,2024-04-01,2024-04,East Asia,Pacific/Direct,Post-RU War,-7.675557054363802,3.84894063402752,agrifood_exports,101105016.01,3152573584.96,109509.7,,40.0,Rubber & Articles,923.2516937768984
Japan,,,,,,,2024,5,export,True,2024-05-01,2024-05,East Asia,Pacific/Direct,Post-RU War,12.228138469989736,25.380547744003067,agrifood_exports,126766022.87,4356441466.28,89759.87,,40.0,Rubber & Articles,1412.2794838049567
Japan,,,,,,,2024,6,export,True,2024-06-01,2024-06,East Asia,Pacific/Direct,Post-RU War,18.399999467352956,-9.64491465709103,agrifood_exports,114539548.15,3905309342.37,97375.59,,40.0,Rubber & Articles,1176.265511202551
Japan,,,,,,,2024,7,export,True,2024-07-01,2024-07,East Asia,Pacific/Direct,Post-RU War,-21.453773630358164,1.9613493559953454,agrifood_exports,116786068.84,3541463026.41,86597.12,,40.0,Rubber & Articles,1348.6137742225146
Japan,,,,,,,2024,8,export,True,2024-08-01,2024-08,East Asia,Pacific/Direct,Post-RU War,-12.78922577170325,-7.200332902309214,agrifood_exports,108377083.1,3178101602.93,82992.39,,40.0,Rubber & Articles,1305.8677199198626
Japan,,,,,,,2024,9,export,True,2024-09-01,2024-09,East Asia,Pacific/Direct,Post-RU War,-24.098019714173034,0.3103209095318471,agrifood_exports,108713399.85,3676457038.65,108769.41,,40.0,Rubber & Articles,999.4850560465483
Japan,,,,,,,2024,10,export,True,2024-10-01,2024-10,East Asia,Pacific/Direct,Post-RU War,-17.706424803785403,-1.5628814316765993,agrifood_exports,107014338.31,3673099156.13,113302.12,,40.0,Rubber & Articles,944.5042891518711
Japan,,,,,,,2024,11,export,True,2024-11-01,2024-11,East Asia,Pacific/Direct,Post-RU War,9.390783316907081,13.411636661644287,agrifood_exports,121366712.54,4055719984.19,87088.28,,40.0,Rubber & Articles,1393.6055751703905
Japan,,,,,,,2024,12,export,True,2024-12-01,2024-12,East Asia,Pacific/Direct,Post-RU War,-20.59229601963548,-31.939640004028412,agrifood_exports,82602621.47,2696414264.76,84843.87,,40.0,Rubber & Articles,973.5838484265275
Japan,,,,,,,2025,1,export,True,2025-01-01,2025-01,East Asia,Pacific/Direct,Post-RU War,24.063844670336863,41.161733059947146,agrifood_exports,116603292.02,3755837271.5,78160.03,,40.0,Rubber & Articles,1491.8532147441601
Japan,,,,,,,2025,2,export,True,2025-02-01,2025-02,East Asia,Pacific/Direct,Post-RU War,19.87617929987733,-4.8642800145189184,agrifood_exports,110931381.39,3869482833.75,75160.17,,40.0,Rubber & Articles,1475.933082508994
Japan,,,,,,,2025,3,export,True,2025-03-01,2025-03,East Asia,Pacific/Direct,Post-RU War,-5.765750756317223,-17.296291247419404,agrifood_exports,91744366.58,2862833254.92,88598.2,,40.0,Rubber & Articles,1035.5105022449666
Japan,,,,,,,2025,4,export,True,2025-04-01,2025-04,East Asia,Pacific/Direct,Post-RU War,13.95180185580982,25.57826905866465,agrifood_exports,115210987.51,3777348105.49,94882.07,,40.0,Rubber & Articles,1214.2545742309374
Japan,,,,,,,2025,5,export,True,2025-05-01,2025-05,East Asia,Pacific/Direct,Post-RU War,-2.1675327408652745,7.6445315679943615,agrifood_exports,124018327.82,4015587930.68,73574.35,,40.0,Rubber & Articles,1685.6190753978797
Japan,,,,,,,2025,6,export,True,2025-06-01,2025-06,East Asia,Pacific/Direct,12-Day War,-3.509318156848351,-10.884146776750182,agrifood_exports,110519990.99,4058102768.48,81788.97,,40.0,Rubber & Articles,1351.2823427168723
Japan,,,,,,,2025,7,export,True,2025-07-01,2025-07,East Asia,Pacific/Direct,Post-12-Day,-0.22263116019104467,5.434379442306914,agrifood_exports,116526066.66,3808534772.47,97066.61,,40.0,Rubber & Articles,1200.4752886703263
Japan,,,,,,,2025,8,export,True,2025-08-01,2025-08,East Asia,Pacific/Direct,Post-12-Day,17.08290503898975,8.894980262436004,agrifood_exports,126891037.29,4246801997.84,88655.35,,40.0,Rubber & Articles,1431.2846014369127
Japan,,,,,,,2025,9,export,True,2025-09-01,2025-09,East Asia,Pacific/Direct,Post-12-Day,7.4463618203179704,-7.9457497986696435,agrifood_exports,116808592.95,3775186749.89,102475.73,,40.0,Rubber & Articles,1139.8659267906655
Japan,,,,,,,2025,10,export,True,2025-10-01,2025-10,East Asia,Pacific/Direct,Post-12-Day,25.264690766651697,14.761402885300301,agrifood_exports,134051179.96,4534160281.59,82199.54,,40.0,Rubber & Articles,1630.8020696952806
Japan,,,,,,,2025,11,export,True,2025-11-01,2025-11,East Asia,Pacific/Direct,Post-12-Day,13.27804582717751,2.5592167790120968,agrifood_exports,137481840.25,4261860471.98,104361.94,,40.0,Rubber & Articles,1317.3561190027706
Japan,,,,,,,2025,12,export,True,2025-12-01,2025-12,East Asia,Pacific/Direct,Post-12-Day,44.89600141015959,-12.942760038448064,agrifood_exports,119687895.57,4130976507.3,94662.68,,40.0,Rubber & Articles,1264.3620016885218
Japan,,,,,,,2026,1,export,True,2026-01-01,2026-01,East Asia,Pacific/Direct,Post-12-Day,-19.415900672955978,-21.492718864753613,agrifood_exports,93963712.66,3191963586.88,77491.96,,40.0,Rubber & Articles,1212.5607954683298
Japan,,,,,,,2026,2,export,True,2026-02-01,2026-02,East Asia,Pacific/Direct,Iran War,10.564395451634079,30.529762743412657,agrifood_exports,122650611.2,4273430094.67,88159.94,,40.0,Rubber & Articles,1391.2283878596106
Japan,,,,,,,2026,3,export,True,2026-03-01,2026-03,East Asia,Pacific/Direct,Iran War,23.931105721739463,-7.297805671269253,agrifood_exports,113699807.94,3397519652.72,102444.31,,40.0,Rubber & Articles,1109.8694299371043
"Korea, Republic of",,,,,,,2019,1,export,False,2019-01-01,2019-01,East Asia,Pacific/Direct,Pre-COVID,,,agrifood_exports,11443679.46,395623821.5,9710.57,,16.0,Prepared Meat/Fish (Canned Food),1178.4765940619347
"Korea, Republic of",,,,,,,2019,2,export,False,2019-02-01,2019-02,East Asia,Pacific/Direct,Pre-COVID,,-5.281906594052755,agrifood_exports,10839235.0,301547180.22,7000.57,,16.0,Prepared Meat/Fish (Canned Food),1548.3360640633548
"Korea, Republic of",,,,,,,2019,3,export,False,2019-03-01,2019-03,East Asia,Pacific/Direct,Pre-COVID,,9.544046604765,agrifood_exports,11873736.64,370148490.8,8843.87,,16.0,Prepared Meat/Fish (Canned Food),1342.595112773028
"Korea, Republic of",,,,,,,2019,4,export,False,2019-04-01,2019-04,East Asia,Pacific/Direct,Pre-COVID,,5.137696906169542,agrifood_exports,12483773.24,380836354.75,10205.13,,16.0,Prepared Meat/Fish (Canned Food),1223.2840973118423
"Korea, Republic of",,,,,,,2019,5,export,False,2019-05-01,2019-05,East Asia,Pacific/Direct,Pre-COVID,,-4.561264203161707,agrifood_exports,11914355.36,410853570.52,10844.59,,16.0,Prepared Meat/Fish (Canned Food),1098.6450718745475
"Korea, Republic of",,,,,,,2019,6,export,False,2019-06-01,2019-06,East Asia,Pacific/Direct,Pre-COVID,,1.3401106075452862,agrifood_exports,12074020.9,412954362.81,8927.38,,16.0,Prepared Meat/Fish (Canned Food),1352.4708145054879
"Korea, Republic of",,,,,,,2019,7,export,False,2019-07-01,2019-07,East Asia,Pacific/Direct,Pre-COVID,,0.2892231203608375,agrifood_exports,12108941.76,382977251.74,9567.64,,16.0,Prepared Meat/Fish (Canned Food),1265.6142747845865
"Korea, Republic of",,,,,,,2019,8,export,False,2019-08-01,2019-08,East Asia,Pacific/Direct,Pre-COVID,,-1.8554577638004832,agrifood_exports,11884265.46,374410085.14,11490.43,,16.0,Prepared Meat/Fish (Canned Food),1034.2750845703772
"Korea, Republic of",,,,,,,2019,9,export,False,2019-09-01,2019-09,East Asia,Pacific/Direct,Pre-COVID,,-0.6366995945578657,agrifood_exports,11808598.39,372710068.37,11559.4,,16.0,Prepared Meat/Fish (Canned Food),1021.5580730833781
"Korea, Republic of",,,,,,,2019,10,export,False,2019-10-01,2019-10,East Asia,Pacific/Direct,Pre-COVID,,21.829905843719686,agrifood_exports,14386404.3,479633286.63,10365.33,,16.0,Prepared Meat/Fish (Canned Food),1387.935000622267
"Korea, Republic of",,,,,,,2019,11,export,False,2019-11-01,2019-11,East Asia,Pacific/Direct,Pre-COVID,,-15.42566873363902,agrifood_exports,12167205.23,403460011.04,8456.43,,16.0,Prepared Meat/Fish (Canned Food),1438.8110857655063
"Korea, Republic of",,,,,,,2019,12,export,False,2019-12-01,2019-12,East Asia,Pacific/Direct,Pre-COVID,,4.0613436747298115,agrifood_exports,12661357.25,424029079.17,9648.08,,16.0,Prepared Meat/Fish (Canned Food),1312.3188499680766
"Korea, Republic of",,,,,,,2020,1,export,False,2020-01-01,2020-01,East Asia,Pacific/Direct,Pre-COVID,9.05995203399379,-1.4286455743123372,agrifood_exports,12480471.33,426811670.35,7661.82,,16.0,Prepared Meat/Fish (Canned Food),1628.9173238212331
"Korea, Republic of",,,,,,,2020,2,export,False,2020-02-01,2020-02,East Asia,Pacific/Direct,Pre-COVID,0.8340676256211932,-12.42605138054509,agrifood_exports,10929641.55,369614559.2,8362.21,,16.0,Prepared Meat/Fish (Canned Food),1307.0278730144307
"Korea, Republic of",,,,,,,2020,3,export,False,2020-03-01,2020-03,East Asia,Pacific/Direct,COVID-19,-34.999550908011386,-29.38485580984127,agrifood_exports,7717982.14,258818055.32,8043.11,,16.0,Prepared Meat/Fish (Canned Food),959.5768477616245
"Korea, Republic of",,,,,,,2020,4,export,False,2020-04-01,2020-04,East Asia,Pacific/Direct,COVID-19,-21.794257855327725,26.497150847255014,agrifood_exports,9763027.51,328794904.89,8244.01,,16.0,Prepared Meat/Fish (Canned Food),1184.2571163790437
"Korea, Republic of",,,,,,,2020,5,export,False,2020-05-01,2020-05,East Asia,Pacific/Direct,COVID-19,-11.572111191419088,7.913379320181813,agrifood_exports,10535612.91,342088385.38,7482.93,,16.0,Prepared Meat/Fish (Canned Food),1407.9528887748515
"Korea, Republic of",,,,,,,2020,6,export,False,2020-06-01,2020-06,East Asia,Pacific/Direct,COVID-19,-12.745076745726024,-0.004131131275586508,agrifood_exports,10535177.67,351078303.66,7739.68,,16.0,Prepared Meat/Fish (Canned Food),1361.19034249478
"Korea, Republic of",,,,,,,2020,7,export,False,2020-07-01,2020-07,East Asia,Pacific/Direct,COVID-19,-11.719720419235047,1.467749048412581,agrifood_exports,10689807.64,355701838.05,7940.98,,16.0,Prepared Meat/Fish (Canned Food),1346.15722996406
"Korea, Republic of",,,,,,,2020,8,export,False,2020-08-01,2020-08,East Asia,Pacific/Direct,COVID-19,-23.276356787136265,-14.703409667715972,agrifood_exports,9118041.43,290743325.97,7120.06,,16.0,Prepared Meat/Fish (Canned Food),1280.6130046656908
"Korea, Republic of",,,,,,,2020,9,export,False,2020-09-01,2020-09,East Asia,Pacific/Direct,COVID-19,-15.78536138191079,9.0647430848535,agrifood_exports,9944568.46,308236527.13,9840.2,,16.0,Prepared Meat/Fish (Canned Food),1010.6063352370887
"Korea, Republic of",,,,,,,2020,10,export,False,2020-10-01,2020-10,East Asia,Pacific/Direct,COVID-19,-45.565221742030424,-21.25141164747938,agrifood_exports,7831207.28,283487268.96,8809.16,,16.0,Prepared Meat/Fish (Canned Food),888.984566065323
"Korea, Republic of",,,,,,,2020,11,export,False,2020-11-01,2020-11,East Asia,Pacific/Direct,COVID-19,-21.83863442566425,21.437901206977106,agrifood_exports,9510053.76,327468713.56,9606.08,,16.0,Prepared Meat/Fish (Canned Food),990.003597721443
"Korea, Republic of",,,,,,,2020,12,export,False,2020-12-01,2020-12,East Asia,Pacific/Direct,COVID-19,-29.943463604583155,-6.729146082135296,agrifood_exports,8870108.35,269333547.49,6735.13,,16.0,Prepared Meat/Fish (Canned Food),1316.9914092229844
"Korea, Republic of",,,,,,,2021,1,export,False,2021-01-01,2021-01,East Asia,Pacific/Direct,COVID-19,-17.821665714286773,15.627036844482278,agrifood_exports,10256243.45,310169880.04,7314.05,,16.0,Prepared Meat/Fish (Canned Food),1402.2659743917527
"Korea, Republic of",,,,,,,2021,2,export,False,2021-02-01,2021-02,East Asia,Pacific/Direct,COVID-19,-1.1126447234676262,5.380040193956215,agrifood_exports,10808033.47,362757922.62,7815.0,,16.0,Prepared Meat/Fish (Canned Food),1382.9857287268076
"Korea, Republic of",,,,,,,2021,3,export,False,2021-03-01,2021-03,East Asia,Pacific/Direct,COVID-19,54.35909365812552,10.227335186074304,agrifood_exports,11913407.28,433448778.83,9940.94,,16.0,Prepared Meat/Fish (Canned Food),1198.4185881818016
"Korea, Republic of",,,,,,,2021,4,export,False,2021-04-01,2021-04,East Asia,Pacific/Direct,COVID-19,9.902026896982496,-9.935378957345609,agrifood_exports,10729765.12,370645660.33,9646.63,,16.0,Prepared Meat/Fish (Canned Food),1112.2811924993496
"Korea, Republic of",,,,,,,2021,5,export,False,2021-05-01,2021-05,East Asia,Pacific/Direct,COVID-19,14.881595246460133,12.802843721522205,agrifood_exports,12103480.18,412017036.76,10712.46,,16.0,Prepared Meat/Fish (Canned Food),1129.8506766886412
"Korea, Republic of",,,,,,,2021,6,export,False,2021-06-01,2021-06,East Asia,Pacific/Direct,COVID-19,-2.236100304894062,-14.903809674351043,agrifood_exports,10299600.53,328024773.56,9788.31,,16.0,Prepared Meat/Fish (Canned Food),1052.2348117295019
"Korea, Republic of",,,,,,,2021,7,export,False,2021-07-01,2021-07,East Asia,Pacific/Direct,COVID-19,5.658107239804355,9.661033814871667,agrifood_exports,11294648.42,372171833.32,9561.83,,16.0,Prepared Meat/Fish (Canned Food),1181.2224668290485
"Korea, Republic of",,,,,,,2021,8,export,False,2021-08-01,2021-08,East Asia,Pacific/Direct,COVID-19,13.667233907271248,-8.23773264471387,agrifood_exports,10364225.48,349724046.07,10902.56,,16.0,Prepared Meat/Fish (Canned Food),950.6231087010758
"Korea, Republic of",,,,,,,2021,9,export,False,2021-09-01,2021-09,East Asia,Pacific/Direct,COVID-19,34.92414853364083,29.46094569142854,agrifood_exports,13417624.32,463437295.76,10009.95,,16.0,Prepared Meat/Fish (Canned Food),1340.428705438089
"Korea, Republic of",,,,,,,2021,10,export,False,2021-10-01,2021-10,East Asia,Pacific/Direct,COVID-19,65.0597272914988,-3.662756746493845,agrifood_exports,12926169.38,417762001.51,11543.18,,16.0,Prepared Meat/Fish (Canned Food),1119.8100852624666
"Korea, Republic of",,,,,,,2021,11,export,False,2021-11-01,2021-11,East Asia,Pacific/Direct,COVID-19,15.607867604735803,-14.944868531499944,agrifood_exports,10994370.36,359419729.88,10490.99,,16.0,Prepared Meat/Fish (Canned Food),1047.9821599296158
"Korea, Republic of",,,,,,,2021,12,export,False,2021-12-01,2021-12,East Asia,Pacific/Direct,COVID-19,37.082859760106544,10.596585269117686,agrifood_exports,12159398.19,401483513.47,9663.13,,16.0,Prepared Meat/Fish (Canned Food),1258.3291531832854
"Korea, Republic of",,,,,,,2022,1,export,False,2022-01-01,2022-01,East Asia,Pacific/Direct,Post-COVID,11.9294484960768,-5.589433369810537,agrifood_exports,11479756.73,380741889.5,9944.04,,16.0,Prepared Meat/Fish (Canned Food),1154.435896275558
"Korea, Republic of",,,,,,,2022,2,export,False,2022-02-01,2022-02,East Asia,Pacific/Direct,Russia-Ukraine,28.208194843793333,20.70625655148355,agrifood_exports,13856784.61,446419618.68,9581.84,,16.0,Prepared Meat/Fish (Canned Food),1446.15069861321
"Korea, Republic of",,,,,,,2022,3,export,False,2022-03-01,2022-03,East Asia,Pacific/Direct,Russia-Ukraine,32.57859828661882,13.984801124797164,agrifood_exports,15794628.38,495644884.1,12999.17,,16.0,Prepared Meat/Fish (Canned Food),1215.0489900509033
"Korea, Republic of",,,,,,,2022,4,export,False,2022-04-01,2022-04,East Asia,Pacific/Direct,Russia-Ukraine,16.528997700930105,-20.83835434942978,agrifood_exports,12503287.75,406968730.81,12636.53,,16.0,Prepared Meat/Fish (Canned Food),989.4557881000559
"Korea, Republic of",,,,,,,2022,5,export,False,2022-05-01,2022-05,East Asia,Pacific/Direct,Russia-Ukraine,22.98949705885338,19.056760890750525,agrifood_exports,14886009.4,506794411.37,12284.8,,16.0,Prepared Meat/Fish (Canned Food),1211.7421040635584
