country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Singapore,60698213.25,1955101066.01,56225.74,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Saudi Arabia,64222484.98,2111739720.64,46284.45,KGM,2021,9,29,Organic Chemicals (Naphtha),import
United States of America,50659227.07,1692814347.3,39337.06,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Germany,50375129.75,1694368161.66,35556.95,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Taiwan,36017817.44,1136524981.67,26364.18,KGM,2021,9,29,Organic Chemicals (Naphtha),import
India,20395621.46,695937659.36,17620.92,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Malaysia,25966065.56,948889144.89,19678.23,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Indonesia,20797255.53,709721768.31,11963.45,KGM,2021,9,29,Organic Chemicals (Naphtha),import
United Arab Emirates,18633203.35,647757019.23,14510.09,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Iran,12379689.73,393116565.39,12156.98,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Qatar,13176234.19,427539911.93,11844.48,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Netherlands,10669711.25,351820142.89,7170.76,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Thailand,7918264.52,248477300.9,8121.25,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Belgium,6736924.4,202663927.85,6220.25,KGM,2021,9,29,Organic Chemicals (Naphtha),import
China,134344077.76,4296085755.29,104405.78,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Japan,115561780.13,3927595817.76,99398.31,KGM,2021,10,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",83311937.5,2771786059.47,56761.62,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Singapore,67632598.11,2181467157.17,54337.49,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Saudi Arabia,56587068.63,1762860558.03,48249.28,KGM,2021,10,29,Organic Chemicals (Naphtha),import
United States of America,56855179.26,1885775809.0,37437.84,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Germany,41537841.52,1407848483.96,37023.66,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Taiwan,36085370.93,1180399926.45,23621.33,KGM,2021,10,29,Organic Chemicals (Naphtha),import
India,34865950.56,1205452649.46,23054.49,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Malaysia,25731877.59,856352791.88,19840.43,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Indonesia,19678672.67,624190112.52,19026.32,KGM,2021,10,29,Organic Chemicals (Naphtha),import
United Arab Emirates,18122748.34,609623803.33,15515.7,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Iran,14575396.03,464935825.74,12639.37,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Qatar,12606826.92,401629923.64,9656.22,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Netherlands,10952894.16,378750095.16,9215.78,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Thailand,8793882.49,281269274.13,8079.75,KGM,2021,10,29,Organic Chemicals (Naphtha),import
Belgium,7751543.28,256264062.61,6094.81,KGM,2021,10,29,Organic Chemicals (Naphtha),import
China,129224661.39,4392708585.41,113699.45,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Japan,103768211.86,3280482472.19,76528.33,KGM,2021,11,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",85182768.18,2904590561.81,58158.35,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Singapore,55454294.39,1806965134.8,55919.61,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Saudi Arabia,56396941.42,1617272288.03,45625.19,KGM,2021,11,29,Organic Chemicals (Naphtha),import
United States of America,48327680.32,1532832145.94,36237.87,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Germany,55285234.99,1857263841.48,28089.88,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Taiwan,31026231.15,961186273.88,24014.51,KGM,2021,11,29,Organic Chemicals (Naphtha),import
India,32822365.41,1052600257.05,27005.87,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Malaysia,27586975.52,893772496.72,17710.87,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Indonesia,22497906.89,717481482.53,14829.07,KGM,2021,11,29,Organic Chemicals (Naphtha),import
United Arab Emirates,16895296.52,530217068.49,13543.54,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Iran,18555707.02,638857361.53,10906.11,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Qatar,13393690.77,451298919.78,9135.09,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Netherlands,9262367.67,317107259.21,8158.7,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Thailand,7956589.69,255692822.58,7074.48,KGM,2021,11,29,Organic Chemicals (Naphtha),import
Belgium,6860010.54,222607631.91,5461.97,KGM,2021,11,29,Organic Chemicals (Naphtha),import
China,89618535.96,3224987015.12,95992.46,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Japan,88993345.78,2964558640.24,65049.1,KGM,2021,12,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",81522038.63,2801711041.82,67496.24,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Singapore,61116837.18,2027699489.45,50602.87,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Saudi Arabia,46303285.55,1505579933.58,39097.82,KGM,2021,12,29,Organic Chemicals (Naphtha),import
United States of America,45167855.63,1525162950.58,27675.76,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Germany,29208597.76,1015138064.2,30700.08,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Taiwan,31873942.59,1081655158.25,20889.14,KGM,2021,12,29,Organic Chemicals (Naphtha),import
India,27402080.43,919300626.14,24671.15,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Malaysia,24193510.65,767464231.31,16632.82,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Indonesia,19865296.68,636618858.14,16169.46,KGM,2021,12,29,Organic Chemicals (Naphtha),import
United Arab Emirates,12855330.94,425070085.89,11875.47,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Iran,13473101.56,465405274.4,11651.72,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Qatar,10979614.95,350375769.35,7728.54,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Netherlands,8253110.59,265982477.89,6920.2,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Thailand,7134981.79,228571893.36,5903.02,KGM,2021,12,29,Organic Chemicals (Naphtha),import
Belgium,6039605.36,197796543.33,5707.58,KGM,2021,12,29,Organic Chemicals (Naphtha),import
China,111726842.86,3553737062.6,99450.01,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Japan,94507012.19,2967069234.88,70488.66,KGM,2022,1,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",72910546.25,2292119659.07,58875.87,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Singapore,72124254.69,2481991671.34,53805.49,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Saudi Arabia,48353026.44,1626052912.93,43183.76,KGM,2022,1,29,Organic Chemicals (Naphtha),import
United States of America,55886394.23,1736420678.11,34902.39,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Germany,40728532.97,1448254455.07,29388.29,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Taiwan,33706332.39,1098011855.38,24701.79,KGM,2022,1,29,Organic Chemicals (Naphtha),import
India,27622432.33,913279323.37,17480.68,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Malaysia,22812212.64,722087703.64,20640.66,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Indonesia,21347256.18,709574010.39,17028.32,KGM,2022,1,29,Organic Chemicals (Naphtha),import
United Arab Emirates,17990915.56,605678962.34,9896.79,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Iran,14323618.35,451584821.39,11408.09,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Qatar,10287831.8,351660431.45,10619.1,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Netherlands,11317234.99,347187815.06,9481.1,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Thailand,7869754.33,271058376.32,6587.07,KGM,2022,1,29,Organic Chemicals (Naphtha),import
Belgium,7307082.42,235204069.85,4483.99,KGM,2022,1,29,Organic Chemicals (Naphtha),import
China,190948369.53,5992958441.01,105783.68,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Japan,140223736.64,4274640933.54,131988.61,KGM,2022,2,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",112618989.5,3964722332.97,94108.4,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Singapore,93562636.88,2907096487.32,54990.08,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Saudi Arabia,89118545.86,2790413876.9,65029.89,KGM,2022,2,29,Organic Chemicals (Naphtha),import
United States of America,70486129.21,2062304386.37,54894.28,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Germany,44224145.75,1594419339.24,45764.39,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Taiwan,45961956.5,1405579551.68,24920.86,KGM,2022,2,29,Organic Chemicals (Naphtha),import
India,41635163.92,1361831001.57,33606.42,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Malaysia,31960451.37,1107663261.81,28993.24,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Indonesia,29930282.31,1028071252.03,19534.38,KGM,2022,2,29,Organic Chemicals (Naphtha),import
United Arab Emirates,21600004.67,692042408.83,16373.66,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Iran,20193843.91,605190223.67,16969.84,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Qatar,15565674.41,537864994.42,12503.7,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Netherlands,12269894.84,419807754.27,10168.02,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Thailand,11239542.23,368373303.63,10447.17,KGM,2022,2,29,Organic Chemicals (Naphtha),import
Belgium,10642590.26,358517645.02,8806.32,KGM,2022,2,29,Organic Chemicals (Naphtha),import
China,195534745.31,6692155420.89,157852.08,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Japan,152005021.19,5130258086.82,134940.28,KGM,2022,3,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",142466278.66,4747602387.14,81426.55,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Singapore,110262786.53,3709885419.19,68087.93,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Saudi Arabia,92916762.28,3018927435.07,83347.19,KGM,2022,3,29,Organic Chemicals (Naphtha),import
United States of America,76658861.62,2513549943.37,55224.8,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Germany,72693006.88,2321534814.03,49136.7,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Taiwan,49134624.15,1588912524.6,36991.19,KGM,2022,3,29,Organic Chemicals (Naphtha),import
India,41433070.64,1293533381.24,32445.86,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Malaysia,37796729.48,1312003717.29,26111.38,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Indonesia,30304800.0,1018725668.41,25863.58,KGM,2022,3,29,Organic Chemicals (Naphtha),import
United Arab Emirates,20429079.98,726818663.64,19093.05,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Iran,20774686.73,702526185.65,22590.05,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Qatar,19738659.85,682347567.27,15217.76,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Netherlands,16668538.58,539302388.77,11807.89,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Thailand,10729520.83,355131415.44,10824.92,KGM,2022,3,29,Organic Chemicals (Naphtha),import
Belgium,9165208.14,301511857.19,7339.98,KGM,2022,3,29,Organic Chemicals (Naphtha),import
China,174609295.52,5337779583.89,153489.63,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Japan,146642491.47,4883273149.23,105058.96,KGM,2022,4,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",116452816.75,4237680936.79,94909.0,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Singapore,112191253.64,3920677014.05,87252.71,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Saudi Arabia,94982186.03,2946846487.92,59212.68,KGM,2022,4,29,Organic Chemicals (Naphtha),import
United States of America,56458006.37,1773333069.83,62519.19,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Germany,60855749.68,1952694430.43,48914.16,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Taiwan,51451563.42,1668373356.28,39311.49,KGM,2022,4,29,Organic Chemicals (Naphtha),import
India,38182681.94,1384649132.08,36639.46,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Malaysia,39792126.47,1279218480.58,38830.15,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Indonesia,31452872.9,1029934031.68,25372.72,KGM,2022,4,29,Organic Chemicals (Naphtha),import
United Arab Emirates,28822082.53,931470746.1,14997.53,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Iran,27097924.79,931975603.88,17220.66,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Qatar,20530762.82,687265168.85,15127.07,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Netherlands,15356480.74,517359204.13,9093.01,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Thailand,12112194.36,406733535.76,8492.53,KGM,2022,4,29,Organic Chemicals (Naphtha),import
Belgium,10657375.68,347517870.77,9097.14,KGM,2022,4,29,Organic Chemicals (Naphtha),import
China,214528293.21,7190536445.36,156110.58,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Japan,164810617.43,5531971435.15,104680.27,KGM,2022,5,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",133076850.67,4414359310.1,100431.73,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Singapore,132230753.45,4337522513.91,63919.03,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Saudi Arabia,99680734.0,3344943723.2,61800.85,KGM,2022,5,29,Organic Chemicals (Naphtha),import
United States of America,81414114.23,2615308855.01,50408.88,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Germany,77598714.78,2509666623.89,41997.15,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Taiwan,51813189.14,1677735534.74,41544.98,KGM,2022,5,29,Organic Chemicals (Naphtha),import
India,46477278.72,1583265408.43,36178.2,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Malaysia,42849471.94,1429246002.45,32785.41,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Indonesia,27778919.81,963122593.41,26312.95,KGM,2022,5,29,Organic Chemicals (Naphtha),import
United Arab Emirates,22098558.28,778706457.9,17480.25,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Iran,20156416.74,648483100.42,18455.34,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Qatar,22584786.33,772103132.79,16137.43,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Netherlands,15893013.86,506733690.05,15439.72,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Thailand,13623330.95,479891756.02,11946.91,KGM,2022,5,29,Organic Chemicals (Naphtha),import
Belgium,10254302.52,332483745.3,6286.62,KGM,2022,5,29,Organic Chemicals (Naphtha),import
China,236649616.97,7912805345.7,144281.29,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Japan,156260005.16,5464132413.13,125961.16,KGM,2022,6,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",137761248.13,4747860492.25,131831.15,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Singapore,108884479.01,3647374045.42,83751.55,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Saudi Arabia,82442959.02,2814233073.36,64712.83,KGM,2022,6,29,Organic Chemicals (Naphtha),import
United States of America,88017658.78,3018061509.93,53445.31,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Germany,65990953.52,2146561296.31,47661.94,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Taiwan,58510344.78,1956935296.38,45448.44,KGM,2022,6,29,Organic Chemicals (Naphtha),import
India,48799507.53,1650411391.33,31986.13,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Malaysia,38459933.39,1247253651.6,39470.44,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Indonesia,41062387.26,1349213528.31,25959.38,KGM,2022,6,29,Organic Chemicals (Naphtha),import
United Arab Emirates,26077729.65,912447250.92,17979.94,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Iran,24416444.68,864894802.53,20493.67,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Qatar,19887128.32,660597993.92,15706.08,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Netherlands,14052971.23,432051070.01,9917.77,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Thailand,15101787.74,516127257.19,10174.39,KGM,2022,6,29,Organic Chemicals (Naphtha),import
Belgium,10469548.04,359095980.48,6867.16,KGM,2022,6,29,Organic Chemicals (Naphtha),import
China,179999621.85,6189332990.82,166549.59,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Japan,157349736.08,4856651414.53,131658.31,KGM,2022,7,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",170233338.45,5817186278.81,109292.26,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Singapore,115210560.41,3815383687.43,81660.63,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Saudi Arabia,102198708.48,3432517652.51,69460.07,KGM,2022,7,29,Organic Chemicals (Naphtha),import
United States of America,82721635.06,2784880991.34,56795.77,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Germany,54696345.71,1933778734.67,57622.36,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Taiwan,57455053.25,1830328472.99,48984.61,KGM,2022,7,29,Organic Chemicals (Naphtha),import
India,45060828.94,1495713967.52,36880.2,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Malaysia,37784630.87,1344772014.18,27730.29,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Indonesia,30184046.35,1018489462.87,31110.85,KGM,2022,7,29,Organic Chemicals (Naphtha),import
United Arab Emirates,26876447.46,948339907.2,22114.72,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Iran,17485558.94,580931604.63,19491.01,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Qatar,20123602.93,645653857.84,17328.83,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Netherlands,13986016.82,442503231.5,10387.89,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Thailand,14076248.45,483167164.1,11009.85,KGM,2022,7,29,Organic Chemicals (Naphtha),import
Belgium,10052190.42,356657583.22,7890.82,KGM,2022,7,29,Organic Chemicals (Naphtha),import
China,224240865.08,6786171736.14,174862.54,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Japan,194661154.18,6474304273.33,126892.91,KGM,2022,8,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",141731262.16,4640570212.66,109034.87,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Singapore,110101685.35,3773537003.55,92072.35,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Saudi Arabia,106544936.82,3428735752.11,64988.89,KGM,2022,8,29,Organic Chemicals (Naphtha),import
United States of America,88338437.48,2936580412.76,52066.03,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Germany,62498671.45,1983231745.92,56997.94,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Taiwan,52312624.0,1745647101.29,41278.97,KGM,2022,8,29,Organic Chemicals (Naphtha),import
India,52031048.76,1733019665.07,42057.61,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Malaysia,36181815.43,1189376813.85,42006.74,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Indonesia,34843184.56,1168317359.54,27508.06,KGM,2022,8,29,Organic Chemicals (Naphtha),import
United Arab Emirates,24833679.71,887363314.96,22510.21,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Iran,19512532.4,611086676.06,19320.91,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Qatar,22361192.63,733637677.01,18234.83,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Netherlands,16378273.62,482558822.37,11474.45,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Thailand,13199408.58,436432446.83,10418.18,KGM,2022,8,29,Organic Chemicals (Naphtha),import
Belgium,7294623.19,224494767.42,6782.88,KGM,2022,8,29,Organic Chemicals (Naphtha),import
China,209164431.46,6537672088.72,174982.94,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Japan,161374479.16,5817228399.3,121713.62,KGM,2022,9,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",132972128.36,4225322971.99,103414.41,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Singapore,89603531.32,2921106423.63,93964.79,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Saudi Arabia,93045970.21,2850302280.41,77969.74,KGM,2022,9,29,Organic Chemicals (Naphtha),import
United States of America,97667782.39,3483274990.71,51111.87,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Germany,69043659.23,2347948228.06,51973.6,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Taiwan,53401397.88,1786910221.4,48475.19,KGM,2022,9,29,Organic Chemicals (Naphtha),import
India,51852757.2,1697583728.57,42911.6,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Malaysia,45490011.76,1592193548.55,34732.31,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Indonesia,33303700.04,1060401842.81,31715.84,KGM,2022,9,29,Organic Chemicals (Naphtha),import
United Arab Emirates,22107539.03,718543274.57,18229.62,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Iran,25546433.44,873178704.04,19657.55,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Qatar,18253523.78,639201361.5,19733.36,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Netherlands,18147191.18,556591002.32,15065.8,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Thailand,14795951.95,509736752.11,11868.44,KGM,2022,9,29,Organic Chemicals (Naphtha),import
Belgium,12000457.39,403296058.68,9185.16,KGM,2022,9,29,Organic Chemicals (Naphtha),import
China,238808051.19,8012089046.58,155591.79,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Japan,161254677.99,4675014771.65,132081.63,KGM,2022,10,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",129861712.31,4203011206.99,106244.09,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Singapore,110001095.59,3575184878.23,76937.25,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Saudi Arabia,110379147.49,3857453537.3,75668.3,KGM,2022,10,29,Organic Chemicals (Naphtha),import
United States of America,95866067.67,3245455989.97,62529.8,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Germany,61783819.35,2049221967.86,48967.68,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Taiwan,59791574.46,1958512452.52,53528.03,KGM,2022,10,29,Organic Chemicals (Naphtha),import
India,50659779.63,1808064005.67,39700.57,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Malaysia,48401601.86,1654890083.38,35186.88,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Indonesia,36804826.41,1262136276.81,31643.5,KGM,2022,10,29,Organic Chemicals (Naphtha),import
United Arab Emirates,27589664.58,917157073.97,22690.43,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Iran,25992903.15,870901436.71,18950.84,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Qatar,20250602.39,664662968.61,15636.14,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Netherlands,17529313.99,597137539.9,15432.49,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Thailand,15803601.27,507642539.03,13596.29,KGM,2022,10,29,Organic Chemicals (Naphtha),import
Belgium,12188951.14,406914289.64,9777.68,KGM,2022,10,29,Organic Chemicals (Naphtha),import
China,228112986.64,7757254557.1,166791.18,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Japan,143802657.47,4898282274.61,132079.37,KGM,2022,11,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",153968633.29,5062070881.1,98671.27,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Singapore,99814101.47,3341168381.87,83933.51,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Saudi Arabia,107847152.97,3594992407.1,85380.38,KGM,2022,11,29,Organic Chemicals (Naphtha),import
United States of America,78314163.23,2882414281.36,64918.89,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Germany,60042594.92,1997180349.48,47045.18,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Taiwan,59791387.59,1998959106.05,48576.36,KGM,2022,11,29,Organic Chemicals (Naphtha),import
India,41438944.7,1257729030.62,37498.47,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Malaysia,43537406.77,1428487006.56,34817.01,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Indonesia,30773781.25,940607023.34,24806.06,KGM,2022,11,29,Organic Chemicals (Naphtha),import
United Arab Emirates,27778568.67,912438965.81,30374.67,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Iran,24074169.31,752903435.47,20322.41,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Qatar,18604766.57,638655715.1,15279.82,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Netherlands,17312143.43,590747427.77,12952.09,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Thailand,16346500.26,514474897.32,11975.89,KGM,2022,11,29,Organic Chemicals (Naphtha),import
Belgium,9065376.69,310974486.71,6960.35,KGM,2022,11,29,Organic Chemicals (Naphtha),import
China,167983962.35,5428876889.14,157325.75,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Japan,151048528.23,4807231911.93,124247.43,KGM,2022,12,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",131141380.17,4189572358.78,87943.84,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Singapore,104896805.07,3533974883.81,82199.14,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Saudi Arabia,75466407.96,2568389802.39,63772.17,KGM,2022,12,29,Organic Chemicals (Naphtha),import
United States of America,89306368.46,2884426470.8,69757.04,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Germany,56592545.81,1918546197.06,57665.4,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Taiwan,46201236.6,1438057934.38,38782.64,KGM,2022,12,29,Organic Chemicals (Naphtha),import
India,46689216.18,1648601753.9,39041.72,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Malaysia,40444022.91,1388897006.23,27549.85,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Indonesia,34717916.26,1190126438.5,26584.01,KGM,2022,12,29,Organic Chemicals (Naphtha),import
United Arab Emirates,24697802.52,883761162.98,17024.61,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Iran,21730958.0,797895783.12,19695.64,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Qatar,19826880.96,626461653.45,16345.48,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Netherlands,13482909.8,433821056.56,13200.25,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Thailand,10491813.16,342820322.43,7647.12,KGM,2022,12,29,Organic Chemicals (Naphtha),import
Belgium,9471458.05,298505437.53,8555.28,KGM,2022,12,29,Organic Chemicals (Naphtha),import
China,203246781.11,6345578509.32,120311.67,KGM,2023,1,29,Organic Chemicals (Naphtha),import
Japan,144890714.55,4907375644.96,113358.28,KGM,2023,1,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",105092066.12,3203496642.11,97843.6,KGM,2023,1,29,Organic Chemicals (Naphtha),import
Singapore,74360168.53,2570618477.98,91566.0,KGM,2023,1,29,Organic Chemicals (Naphtha),import
