country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Malaysia,110912290.29,3608274271.12,83775.72,KGM,2022,4,87,Vehicles & Parts,export
Vietnam,82847849.65,2715258316.39,82855.22,KGM,2022,4,87,Vehicles & Parts,export
Saudi Arabia,67210087.27,2253714337.26,54941.03,KGM,2022,4,87,Vehicles & Parts,export
United Arab Emirates,61214717.95,1940862128.36,41860.87,KGM,2022,4,87,Vehicles & Parts,export
New Zealand,53048900.57,1742184721.8,36185.85,KGM,2022,4,87,Vehicles & Parts,export
Mexico,35862445.72,1181018171.57,24228.05,KGM,2022,4,87,Vehicles & Parts,export
South Africa,33522455.26,1088228880.44,28574.0,KGM,2022,4,87,Vehicles & Parts,export
Chile,27206929.61,899360244.14,24537.77,KGM,2022,4,87,Vehicles & Parts,export
Argentina,23855297.72,763455076.62,18709.83,KGM,2022,4,87,Vehicles & Parts,export
United Kingdom,24258462.59,703205555.23,24079.76,KGM,2022,4,87,Vehicles & Parts,export
Germany,16612961.76,574662130.63,11857.93,KGM,2022,4,87,Vehicles & Parts,export
Australia,309690295.13,11504175244.77,199051.46,KGM,2022,5,87,Vehicles & Parts,export
Philippines,206686100.52,7285681792.43,148771.72,KGM,2022,5,87,Vehicles & Parts,export
Indonesia,153007742.41,5155567667.94,126458.63,KGM,2022,5,87,Vehicles & Parts,export
Japan,126820795.94,4006650938.91,92201.22,KGM,2022,5,87,Vehicles & Parts,export
Malaysia,106856148.42,3472094387.27,92110.92,KGM,2022,5,87,Vehicles & Parts,export
Vietnam,75938097.98,2651003648.73,76767.86,KGM,2022,5,87,Vehicles & Parts,export
Saudi Arabia,67871067.86,2328202261.31,69732.96,KGM,2022,5,87,Vehicles & Parts,export
United Arab Emirates,48754838.58,1586020742.35,40210.14,KGM,2022,5,87,Vehicles & Parts,export
New Zealand,44575201.54,1420623304.55,25702.0,KGM,2022,5,87,Vehicles & Parts,export
Mexico,34321795.27,1144301986.33,35660.94,KGM,2022,5,87,Vehicles & Parts,export
South Africa,29254642.77,984056888.14,24094.94,KGM,2022,5,87,Vehicles & Parts,export
Chile,26220075.8,843504747.97,20268.73,KGM,2022,5,87,Vehicles & Parts,export
Argentina,23797721.06,746526201.49,15154.53,KGM,2022,5,87,Vehicles & Parts,export
United Kingdom,24722167.73,785288512.71,18911.69,KGM,2022,5,87,Vehicles & Parts,export
Germany,19795966.36,661334945.5,16340.74,KGM,2022,5,87,Vehicles & Parts,export
Australia,283920721.12,8483085603.07,204482.74,KGM,2022,6,87,Vehicles & Parts,export
Philippines,187965570.76,6012922251.68,153536.37,KGM,2022,6,87,Vehicles & Parts,export
Indonesia,148824349.46,4948625944.45,113028.72,KGM,2022,6,87,Vehicles & Parts,export
Japan,140113263.13,4454457800.27,127117.29,KGM,2022,6,87,Vehicles & Parts,export
Malaysia,107978738.77,3474238744.65,89127.59,KGM,2022,6,87,Vehicles & Parts,export
Vietnam,100423482.42,3147437574.56,85132.57,KGM,2022,6,87,Vehicles & Parts,export
Saudi Arabia,70724687.47,2368198192.44,68720.9,KGM,2022,6,87,Vehicles & Parts,export
United Arab Emirates,56241580.4,1911304541.3,46293.08,KGM,2022,6,87,Vehicles & Parts,export
New Zealand,48127801.29,1588908681.84,38009.9,KGM,2022,6,87,Vehicles & Parts,export
Mexico,42056519.28,1387943173.27,28700.63,KGM,2022,6,87,Vehicles & Parts,export
South Africa,37460227.03,1232446016.45,26956.0,KGM,2022,6,87,Vehicles & Parts,export
Chile,29548160.42,942330050.95,22842.48,KGM,2022,6,87,Vehicles & Parts,export
Argentina,23730216.64,848121704.22,16731.63,KGM,2022,6,87,Vehicles & Parts,export
United Kingdom,28458680.53,922375823.18,19732.56,KGM,2022,6,87,Vehicles & Parts,export
Germany,19937498.5,739296331.17,12883.01,KGM,2022,6,87,Vehicles & Parts,export
Australia,232844360.01,7513907567.13,242215.13,KGM,2022,7,87,Vehicles & Parts,export
Philippines,166972262.19,5396387287.53,154711.38,KGM,2022,7,87,Vehicles & Parts,export
Indonesia,189521889.11,6414068458.84,108805.32,KGM,2022,7,87,Vehicles & Parts,export
Japan,132500093.21,4474679495.46,112875.33,KGM,2022,7,87,Vehicles & Parts,export
Malaysia,90125358.11,3121363808.45,89648.65,KGM,2022,7,87,Vehicles & Parts,export
Vietnam,95069683.09,2935684574.22,69450.99,KGM,2022,7,87,Vehicles & Parts,export
Saudi Arabia,76357772.75,2595614767.09,71221.06,KGM,2022,7,87,Vehicles & Parts,export
United Arab Emirates,60809568.1,1970861313.27,48481.54,KGM,2022,7,87,Vehicles & Parts,export
New Zealand,45827632.98,1403719635.57,40120.09,KGM,2022,7,87,Vehicles & Parts,export
Mexico,38701333.08,1274162483.61,33457.77,KGM,2022,7,87,Vehicles & Parts,export
South Africa,34379571.23,1136497570.19,23741.39,KGM,2022,7,87,Vehicles & Parts,export
Chile,26505768.87,870534575.18,23002.87,KGM,2022,7,87,Vehicles & Parts,export
Argentina,18902009.3,678842280.11,16601.15,KGM,2022,7,87,Vehicles & Parts,export
United Kingdom,28796533.37,1002457090.81,16311.84,KGM,2022,7,87,Vehicles & Parts,export
Germany,16072374.54,561542267.18,16091.38,KGM,2022,7,87,Vehicles & Parts,export
Australia,283529184.74,9052308379.93,197678.92,KGM,2022,8,87,Vehicles & Parts,export
Philippines,198891135.22,6389807378.68,129296.4,KGM,2022,8,87,Vehicles & Parts,export
Indonesia,177042391.1,6219706706.14,124196.54,KGM,2022,8,87,Vehicles & Parts,export
Japan,125769352.68,4003574154.99,67970.64,KGM,2022,8,87,Vehicles & Parts,export
Malaysia,115751755.56,3748900387.25,99120.9,KGM,2022,8,87,Vehicles & Parts,export
Vietnam,90964614.07,3239510826.93,74569.26,KGM,2022,8,87,Vehicles & Parts,export
Saudi Arabia,77681551.17,2802567631.99,56336.62,KGM,2022,8,87,Vehicles & Parts,export
United Arab Emirates,56197917.45,1737626112.01,33724.2,KGM,2022,8,87,Vehicles & Parts,export
New Zealand,49390551.62,1666786730.31,29442.16,KGM,2022,8,87,Vehicles & Parts,export
Mexico,34504433.23,1147316201.49,34169.78,KGM,2022,8,87,Vehicles & Parts,export
South Africa,27384918.58,959715324.99,29070.25,KGM,2022,8,87,Vehicles & Parts,export
Chile,24483748.11,826414059.24,20290.9,KGM,2022,8,87,Vehicles & Parts,export
Argentina,24984086.07,857862644.19,23995.64,KGM,2022,8,87,Vehicles & Parts,export
United Kingdom,34805900.65,1168623428.97,22506.3,KGM,2022,8,87,Vehicles & Parts,export
Germany,17648602.99,586298071.72,14030.57,KGM,2022,8,87,Vehicles & Parts,export
Australia,269458099.54,8622605018.21,158469.68,KGM,2022,9,87,Vehicles & Parts,export
Philippines,211287940.44,6997352501.18,153933.28,KGM,2022,9,87,Vehicles & Parts,export
Indonesia,158568559.18,5627279031.7,142827.29,KGM,2022,9,87,Vehicles & Parts,export
Japan,163101355.58,5173479410.78,119474.84,KGM,2022,9,87,Vehicles & Parts,export
Malaysia,134675581.83,4145143904.03,103198.11,KGM,2022,9,87,Vehicles & Parts,export
Vietnam,78619575.29,2536227994.05,63248.75,KGM,2022,9,87,Vehicles & Parts,export
Saudi Arabia,83180602.92,2787471819.5,67470.82,KGM,2022,9,87,Vehicles & Parts,export
United Arab Emirates,56421251.53,1864777772.0,58807.02,KGM,2022,9,87,Vehicles & Parts,export
New Zealand,47272688.69,1716849033.27,35826.31,KGM,2022,9,87,Vehicles & Parts,export
Mexico,40900233.16,1278973002.4,26731.29,KGM,2022,9,87,Vehicles & Parts,export
South Africa,27773075.25,854085506.1,26394.89,KGM,2022,9,87,Vehicles & Parts,export
Chile,25271696.5,867741467.14,25824.52,KGM,2022,9,87,Vehicles & Parts,export
Argentina,27399811.59,862998708.36,15709.44,KGM,2022,9,87,Vehicles & Parts,export
United Kingdom,26814019.5,887391827.06,27394.99,KGM,2022,9,87,Vehicles & Parts,export
Germany,22550513.56,740364208.32,16408.98,KGM,2022,9,87,Vehicles & Parts,export
Australia,311188050.61,9310324430.76,186580.14,KGM,2022,10,87,Vehicles & Parts,export
Philippines,201286636.28,7226276051.44,157231.27,KGM,2022,10,87,Vehicles & Parts,export
Indonesia,152230505.71,5182370600.13,147577.69,KGM,2022,10,87,Vehicles & Parts,export
Japan,152194490.02,4878052813.83,133244.15,KGM,2022,10,87,Vehicles & Parts,export
Malaysia,127517030.85,4431061428.2,100521.86,KGM,2022,10,87,Vehicles & Parts,export
Vietnam,93085485.37,2984056824.71,67308.81,KGM,2022,10,87,Vehicles & Parts,export
Saudi Arabia,70137118.49,2279356408.15,58527.41,KGM,2022,10,87,Vehicles & Parts,export
United Arab Emirates,53495549.85,1670744893.7,47131.93,KGM,2022,10,87,Vehicles & Parts,export
New Zealand,48690951.92,1597947132.39,36908.1,KGM,2022,10,87,Vehicles & Parts,export
Mexico,40783536.69,1298264613.11,29816.51,KGM,2022,10,87,Vehicles & Parts,export
South Africa,32087676.15,1120324287.98,30840.38,KGM,2022,10,87,Vehicles & Parts,export
Chile,27914652.26,849816980.51,23107.4,KGM,2022,10,87,Vehicles & Parts,export
Argentina,24078790.65,776962228.8,16202.46,KGM,2022,10,87,Vehicles & Parts,export
United Kingdom,32600707.01,1031714048.68,19300.71,KGM,2022,10,87,Vehicles & Parts,export
Germany,17859894.85,612488273.66,12552.68,KGM,2022,10,87,Vehicles & Parts,export
Australia,296858020.61,9353112305.16,281238.8,KGM,2022,11,87,Vehicles & Parts,export
Philippines,158440938.41,5142793742.19,171454.93,KGM,2022,11,87,Vehicles & Parts,export
Indonesia,165222938.11,5494429912.15,163239.05,KGM,2022,11,87,Vehicles & Parts,export
Japan,157483848.04,5025669130.84,106907.12,KGM,2022,11,87,Vehicles & Parts,export
Malaysia,111318478.23,3682008962.38,99867.6,KGM,2022,11,87,Vehicles & Parts,export
Vietnam,100789017.59,3041514972.21,52964.47,KGM,2022,11,87,Vehicles & Parts,export
Saudi Arabia,60437593.43,1867733784.4,58816.62,KGM,2022,11,87,Vehicles & Parts,export
United Arab Emirates,67531135.57,2250477299.71,46097.4,KGM,2022,11,87,Vehicles & Parts,export
New Zealand,42895225.79,1515353548.31,33332.57,KGM,2022,11,87,Vehicles & Parts,export
Mexico,45377997.33,1359178940.09,32348.08,KGM,2022,11,87,Vehicles & Parts,export
South Africa,32265340.82,1053723133.06,27972.79,KGM,2022,11,87,Vehicles & Parts,export
Chile,22760900.25,722584816.38,28236.63,KGM,2022,11,87,Vehicles & Parts,export
Argentina,20842575.62,724829334.09,19185.32,KGM,2022,11,87,Vehicles & Parts,export
United Kingdom,30366848.04,934664543.58,19459.78,KGM,2022,11,87,Vehicles & Parts,export
Germany,15036416.56,485531357.88,14866.26,KGM,2022,11,87,Vehicles & Parts,export
Australia,263582736.06,9083209018.15,184061.69,KGM,2022,12,87,Vehicles & Parts,export
Philippines,178075288.41,5980972310.51,122011.91,KGM,2022,12,87,Vehicles & Parts,export
Indonesia,170410398.2,5569013209.14,106463.1,KGM,2022,12,87,Vehicles & Parts,export
Japan,122432000.01,4187522653.83,95975.4,KGM,2022,12,87,Vehicles & Parts,export
Malaysia,109115496.1,3659559444.73,84138.99,KGM,2022,12,87,Vehicles & Parts,export
Vietnam,78868478.29,2450620722.19,69504.96,KGM,2022,12,87,Vehicles & Parts,export
Saudi Arabia,83423212.86,2872662072.82,62148.57,KGM,2022,12,87,Vehicles & Parts,export
United Arab Emirates,52187403.62,1589879762.95,42081.57,KGM,2022,12,87,Vehicles & Parts,export
New Zealand,36524434.81,1208503188.96,28878.09,KGM,2022,12,87,Vehicles & Parts,export
Mexico,32485636.28,1024976350.75,29344.85,KGM,2022,12,87,Vehicles & Parts,export
South Africa,32251006.4,1044063589.17,21095.17,KGM,2022,12,87,Vehicles & Parts,export
Chile,27314880.0,850115984.9,21270.56,KGM,2022,12,87,Vehicles & Parts,export
Argentina,23114666.65,688509413.22,16891.8,KGM,2022,12,87,Vehicles & Parts,export
United Kingdom,22957396.46,717326634.25,19070.14,KGM,2022,12,87,Vehicles & Parts,export
Germany,18957453.73,638681819.49,12769.37,KGM,2022,12,87,Vehicles & Parts,export
Australia,251490320.02,8930314622.58,213813.98,KGM,2023,1,87,Vehicles & Parts,export
Philippines,175366174.37,5971810603.15,158893.66,KGM,2023,1,87,Vehicles & Parts,export
Indonesia,149784568.26,4353031213.15,122834.31,KGM,2023,1,87,Vehicles & Parts,export
Japan,117592484.73,3957819836.77,96861.82,KGM,2023,1,87,Vehicles & Parts,export
Malaysia,98308577.19,3049061666.07,82007.05,KGM,2023,1,87,Vehicles & Parts,export
Vietnam,69145237.21,2444753746.38,56377.91,KGM,2023,1,87,Vehicles & Parts,export
Saudi Arabia,57375725.9,1902448840.54,47590.94,KGM,2023,1,87,Vehicles & Parts,export
United Arab Emirates,41436482.13,1409469095.66,35297.04,KGM,2023,1,87,Vehicles & Parts,export
New Zealand,39267772.54,1195788723.9,39490.31,KGM,2023,1,87,Vehicles & Parts,export
Mexico,31717911.65,1046266025.48,24901.95,KGM,2023,1,87,Vehicles & Parts,export
South Africa,25220130.25,862116991.64,21395.4,KGM,2023,1,87,Vehicles & Parts,export
Chile,23976195.17,866021977.1,17181.62,KGM,2023,1,87,Vehicles & Parts,export
Argentina,20634151.61,704578207.57,17635.69,KGM,2023,1,87,Vehicles & Parts,export
United Kingdom,24465652.72,814676791.66,17843.91,KGM,2023,1,87,Vehicles & Parts,export
Germany,15276616.63,500364793.69,13727.28,KGM,2023,1,87,Vehicles & Parts,export
Australia,262500077.23,8945418670.31,164319.0,KGM,2023,2,87,Vehicles & Parts,export
Philippines,168405313.59,5741828562.92,123292.53,KGM,2023,2,87,Vehicles & Parts,export
Indonesia,148781790.16,5044487386.2,123385.85,KGM,2023,2,87,Vehicles & Parts,export
Japan,119596432.43,3837654237.88,88388.96,KGM,2023,2,87,Vehicles & Parts,export
Malaysia,93156566.08,3162513882.67,83865.66,KGM,2023,2,87,Vehicles & Parts,export
Vietnam,87314119.72,2852946075.97,71892.08,KGM,2023,2,87,Vehicles & Parts,export
Saudi Arabia,75921502.91,2449163553.5,50139.8,KGM,2023,2,87,Vehicles & Parts,export
United Arab Emirates,49186664.99,1568447646.69,40290.37,KGM,2023,2,87,Vehicles & Parts,export
New Zealand,39037347.06,1296520642.31,30031.27,KGM,2023,2,87,Vehicles & Parts,export
Mexico,34258859.27,1159973199.2,24576.6,KGM,2023,2,87,Vehicles & Parts,export
South Africa,23910299.88,772777412.22,24585.15,KGM,2023,2,87,Vehicles & Parts,export
Chile,22678397.68,763793741.58,19954.7,KGM,2023,2,87,Vehicles & Parts,export
Argentina,19610589.17,633042498.89,14174.39,KGM,2023,2,87,Vehicles & Parts,export
United Kingdom,24026676.95,763221241.75,20159.19,KGM,2023,2,87,Vehicles & Parts,export
Germany,14850974.57,488228136.92,13093.85,KGM,2023,2,87,Vehicles & Parts,export
Australia,269896854.33,8787202352.88,146037.63,KGM,2023,3,87,Vehicles & Parts,export
Philippines,192464645.31,6491791754.42,131382.01,KGM,2023,3,87,Vehicles & Parts,export
Indonesia,140308435.47,4718113366.96,103735.63,KGM,2023,3,87,Vehicles & Parts,export
Japan,132275616.14,4533045632.75,102111.4,KGM,2023,3,87,Vehicles & Parts,export
Malaysia,103082014.41,3287158647.67,78658.17,KGM,2023,3,87,Vehicles & Parts,export
Vietnam,80222539.4,2609787851.52,74905.44,KGM,2023,3,87,Vehicles & Parts,export
Saudi Arabia,79037615.22,2717649943.67,36642.47,KGM,2023,3,87,Vehicles & Parts,export
United Arab Emirates,55113229.55,1711975641.6,42096.14,KGM,2023,3,87,Vehicles & Parts,export
New Zealand,36974543.88,1233589838.54,38663.31,KGM,2023,3,87,Vehicles & Parts,export
Mexico,36258349.1,1242744453.14,28024.44,KGM,2023,3,87,Vehicles & Parts,export
South Africa,29215177.71,956361957.08,23824.45,KGM,2023,3,87,Vehicles & Parts,export
Chile,26031664.7,810062273.49,24693.07,KGM,2023,3,87,Vehicles & Parts,export
Argentina,17834035.35,606811549.45,14639.17,KGM,2023,3,87,Vehicles & Parts,export
United Kingdom,26331939.5,872890563.87,17197.51,KGM,2023,3,87,Vehicles & Parts,export
Germany,17158799.27,586683362.44,15139.15,KGM,2023,3,87,Vehicles & Parts,export
Australia,343498281.73,10375660925.92,188379.31,KGM,2023,4,87,Vehicles & Parts,export
Philippines,193710256.93,6021765848.1,163674.92,KGM,2023,4,87,Vehicles & Parts,export
Indonesia,143652864.72,5109980088.44,137154.86,KGM,2023,4,87,Vehicles & Parts,export
Japan,125172927.95,3774124363.24,110906.77,KGM,2023,4,87,Vehicles & Parts,export
Malaysia,107580325.1,3786968445.66,86610.5,KGM,2023,4,87,Vehicles & Parts,export
Vietnam,85002920.45,2706693351.76,79200.57,KGM,2023,4,87,Vehicles & Parts,export
Saudi Arabia,73834324.6,2635121361.23,73131.1,KGM,2023,4,87,Vehicles & Parts,export
United Arab Emirates,65639596.84,2145404380.87,45998.6,KGM,2023,4,87,Vehicles & Parts,export
New Zealand,47036393.45,1579668924.61,38632.81,KGM,2023,4,87,Vehicles & Parts,export
Mexico,33983940.44,1091075244.38,26629.61,KGM,2023,4,87,Vehicles & Parts,export
South Africa,35439769.79,1338742650.76,29234.18,KGM,2023,4,87,Vehicles & Parts,export
Chile,28607972.0,923512964.89,19875.09,KGM,2023,4,87,Vehicles & Parts,export
Argentina,22506511.7,767458730.35,21599.85,KGM,2023,4,87,Vehicles & Parts,export
United Kingdom,23744357.18,731154890.51,21802.26,KGM,2023,4,87,Vehicles & Parts,export
Germany,19377172.99,621680725.88,13393.4,KGM,2023,4,87,Vehicles & Parts,export
Australia,227395523.0,7916320358.92,244343.28,KGM,2023,5,87,Vehicles & Parts,export
Philippines,173731744.43,5608241323.09,146430.03,KGM,2023,5,87,Vehicles & Parts,export
Indonesia,164333233.91,5151784937.62,121180.6,KGM,2023,5,87,Vehicles & Parts,export
Japan,159160675.98,5372655058.92,76522.22,KGM,2023,5,87,Vehicles & Parts,export
Malaysia,115173320.92,3759881571.81,107382.94,KGM,2023,5,87,Vehicles & Parts,export
Vietnam,89867839.52,3013569314.97,67422.86,KGM,2023,5,87,Vehicles & Parts,export
Saudi Arabia,69378537.69,2212785038.07,51642.2,KGM,2023,5,87,Vehicles & Parts,export
United Arab Emirates,50697846.27,1679516390.55,39391.98,KGM,2023,5,87,Vehicles & Parts,export
New Zealand,45758829.22,1520146964.43,39795.51,KGM,2023,5,87,Vehicles & Parts,export
Mexico,32843172.26,1031793292.87,22259.44,KGM,2023,5,87,Vehicles & Parts,export
South Africa,35161637.12,1212268335.25,28457.45,KGM,2023,5,87,Vehicles & Parts,export
Chile,30346231.9,1019920909.4,25322.25,KGM,2023,5,87,Vehicles & Parts,export
Argentina,27540195.63,991416630.77,19324.44,KGM,2023,5,87,Vehicles & Parts,export
United Kingdom,26246111.99,858547754.74,20647.59,KGM,2023,5,87,Vehicles & Parts,export
Germany,18596705.02,628745332.15,14357.66,KGM,2023,5,87,Vehicles & Parts,export
Australia,282677723.19,9160442332.26,211832.71,KGM,2023,6,87,Vehicles & Parts,export
Philippines,213583545.25,6511219251.37,158117.28,KGM,2023,6,87,Vehicles & Parts,export
Indonesia,197246060.05,6698219027.17,144219.46,KGM,2023,6,87,Vehicles & Parts,export
Japan,156067140.08,4935050478.38,127684.66,KGM,2023,6,87,Vehicles & Parts,export
Malaysia,102013866.26,3259637171.52,117673.43,KGM,2023,6,87,Vehicles & Parts,export
Vietnam,98804781.04,3194827010.63,91070.28,KGM,2023,6,87,Vehicles & Parts,export
Saudi Arabia,73417307.49,2446214087.12,67701.71,KGM,2023,6,87,Vehicles & Parts,export
United Arab Emirates,59948082.34,1930954755.95,45254.98,KGM,2023,6,87,Vehicles & Parts,export
New Zealand,46015200.31,1498097173.57,43535.99,KGM,2023,6,87,Vehicles & Parts,export
Mexico,39712579.74,1432052253.81,26922.38,KGM,2023,6,87,Vehicles & Parts,export
South Africa,34382490.87,1182393853.45,27742.32,KGM,2023,6,87,Vehicles & Parts,export
Chile,27186561.67,835321855.45,26120.97,KGM,2023,6,87,Vehicles & Parts,export
Argentina,22337679.3,674131130.81,17209.35,KGM,2023,6,87,Vehicles & Parts,export
United Kingdom,27050075.49,848428923.88,22705.56,KGM,2023,6,87,Vehicles & Parts,export
Germany,16689848.62,548762434.94,15307.08,KGM,2023,6,87,Vehicles & Parts,export
Australia,272559156.94,8833150184.03,189966.38,KGM,2023,7,87,Vehicles & Parts,export
Philippines,174229545.11,5603527344.48,150872.28,KGM,2023,7,87,Vehicles & Parts,export
Indonesia,167348933.71,5171873566.29,113259.13,KGM,2023,7,87,Vehicles & Parts,export
Japan,147805559.97,4790513264.19,122286.34,KGM,2023,7,87,Vehicles & Parts,export
Malaysia,112309524.63,3891057663.55,84764.68,KGM,2023,7,87,Vehicles & Parts,export
Vietnam,91437724.31,3149979154.26,70196.74,KGM,2023,7,87,Vehicles & Parts,export
Saudi Arabia,68886867.04,2164927893.3,60855.96,KGM,2023,7,87,Vehicles & Parts,export
United Arab Emirates,59721477.87,1855364722.53,49183.69,KGM,2023,7,87,Vehicles & Parts,export
New Zealand,39925004.97,1433755975.72,38626.0,KGM,2023,7,87,Vehicles & Parts,export
Mexico,40633492.0,1288835370.13,29105.66,KGM,2023,7,87,Vehicles & Parts,export
South Africa,28694002.91,986619220.75,28382.08,KGM,2023,7,87,Vehicles & Parts,export
Chile,26232753.69,867528562.96,21736.79,KGM,2023,7,87,Vehicles & Parts,export
Argentina,27563308.4,869031759.57,18812.61,KGM,2023,7,87,Vehicles & Parts,export
United Kingdom,24761401.55,864074685.92,19950.63,KGM,2023,7,87,Vehicles & Parts,export
Germany,19624528.74,561498096.7,14314.21,KGM,2023,7,87,Vehicles & Parts,export
Australia,263810089.13,8845090995.97,240243.28,KGM,2023,8,87,Vehicles & Parts,export
Philippines,198870239.79,6615518376.43,128945.32,KGM,2023,8,87,Vehicles & Parts,export
Indonesia,156152844.83,4973208671.62,138463.41,KGM,2023,8,87,Vehicles & Parts,export
Japan,159635628.53,5233678182.1,120031.35,KGM,2023,8,87,Vehicles & Parts,export
Malaysia,131284036.72,4053708468.47,88162.81,KGM,2023,8,87,Vehicles & Parts,export
Vietnam,106283797.59,3456559988.87,79234.26,KGM,2023,8,87,Vehicles & Parts,export
Saudi Arabia,71955836.27,2462361282.08,65296.47,KGM,2023,8,87,Vehicles & Parts,export
United Arab Emirates,53257588.35,1777520430.36,49274.45,KGM,2023,8,87,Vehicles & Parts,export
New Zealand,44079923.87,1418492881.58,38471.14,KGM,2023,8,87,Vehicles & Parts,export
Mexico,43222847.18,1524180689.03,28367.18,KGM,2023,8,87,Vehicles & Parts,export
South Africa,34088822.33,1013812555.75,21279.19,KGM,2023,8,87,Vehicles & Parts,export
Chile,28238377.0,983992501.58,26764.33,KGM,2023,8,87,Vehicles & Parts,export
Argentina,24433039.1,790996475.48,17526.1,KGM,2023,8,87,Vehicles & Parts,export
United Kingdom,29437997.24,996588061.04,26082.36,KGM,2023,8,87,Vehicles & Parts,export
Germany,21088355.13,725615026.67,16569.4,KGM,2023,8,87,Vehicles & Parts,export
Australia,227520732.86,7131132461.53,210008.45,KGM,2023,9,87,Vehicles & Parts,export
Philippines,172482807.23,5317486415.57,156904.81,KGM,2023,9,87,Vehicles & Parts,export
Indonesia,159751962.78,4887545294.69,139448.48,KGM,2023,9,87,Vehicles & Parts,export
Japan,139853328.89,4358091775.96,126615.35,KGM,2023,9,87,Vehicles & Parts,export
Malaysia,126964473.43,4241562326.7,84978.62,KGM,2023,9,87,Vehicles & Parts,export
Vietnam,87159207.57,2836563797.51,82665.21,KGM,2023,9,87,Vehicles & Parts,export
Saudi Arabia,82054984.12,2776255966.9,58616.61,KGM,2023,9,87,Vehicles & Parts,export
United Arab Emirates,63779770.36,2058854828.83,47715.82,KGM,2023,9,87,Vehicles & Parts,export
New Zealand,47854895.59,1593777516.88,33252.9,KGM,2023,9,87,Vehicles & Parts,export
Mexico,41642016.04,1455907563.53,37254.18,KGM,2023,9,87,Vehicles & Parts,export
South Africa,30947791.22,1015103659.43,28138.43,KGM,2023,9,87,Vehicles & Parts,export
Chile,32980908.89,1131809856.28,21518.43,KGM,2023,9,87,Vehicles & Parts,export
Argentina,22081770.7,699401068.98,19350.73,KGM,2023,9,87,Vehicles & Parts,export
United Kingdom,23622780.13,770427005.93,20967.37,KGM,2023,9,87,Vehicles & Parts,export
Germany,22395291.84,718696381.19,13634.04,KGM,2023,9,87,Vehicles & Parts,export
Australia,258843842.76,8363065153.5,275458.21,KGM,2023,10,87,Vehicles & Parts,export
Philippines,194778527.95,5857797369.07,154550.08,KGM,2023,10,87,Vehicles & Parts,export
Indonesia,154829907.35,5252453659.78,128573.63,KGM,2023,10,87,Vehicles & Parts,export
Japan,113411423.77,3800943907.74,128817.18,KGM,2023,10,87,Vehicles & Parts,export
Malaysia,99007095.22,3440079805.11,93087.27,KGM,2023,10,87,Vehicles & Parts,export
Vietnam,90009145.25,3343082224.55,75298.63,KGM,2023,10,87,Vehicles & Parts,export
Saudi Arabia,83268040.47,2688259730.5,62514.76,KGM,2023,10,87,Vehicles & Parts,export
United Arab Emirates,62736264.59,1867430094.6,52360.63,KGM,2023,10,87,Vehicles & Parts,export
New Zealand,39140964.79,1282619469.48,35491.05,KGM,2023,10,87,Vehicles & Parts,export
Mexico,40624695.27,1328136033.74,25662.39,KGM,2023,10,87,Vehicles & Parts,export
South Africa,35026552.36,1127794196.45,25345.67,KGM,2023,10,87,Vehicles & Parts,export
Chile,28043061.43,925709990.88,25539.88,KGM,2023,10,87,Vehicles & Parts,export
Argentina,22321445.15,690827768.91,22470.45,KGM,2023,10,87,Vehicles & Parts,export
United Kingdom,25060164.17,817579600.08,23480.32,KGM,2023,10,87,Vehicles & Parts,export
Germany,20306738.64,697325702.4,13841.72,KGM,2023,10,87,Vehicles & Parts,export
Australia,347693419.3,11638694947.09,236823.18,KGM,2023,11,87,Vehicles & Parts,export
Philippines,156015076.62,4985618608.84,150032.51,KGM,2023,11,87,Vehicles & Parts,export
Indonesia,162798871.64,5236169679.22,131223.58,KGM,2023,11,87,Vehicles & Parts,export
Japan,126808794.8,3986548677.83,111778.19,KGM,2023,11,87,Vehicles & Parts,export
Malaysia,128079093.56,4290335843.12,98740.81,KGM,2023,11,87,Vehicles & Parts,export
Vietnam,108597006.65,3627648640.13,71299.0,KGM,2023,11,87,Vehicles & Parts,export
Saudi Arabia,87617099.53,2624679134.72,56508.23,KGM,2023,11,87,Vehicles & Parts,export
United Arab Emirates,55260048.91,1744581595.85,52938.79,KGM,2023,11,87,Vehicles & Parts,export
New Zealand,47165975.94,1543009884.27,35870.72,KGM,2023,11,87,Vehicles & Parts,export
Mexico,35424060.26,1145569107.63,26024.22,KGM,2023,11,87,Vehicles & Parts,export
South Africa,33690331.17,1115129520.64,31412.7,KGM,2023,11,87,Vehicles & Parts,export
Chile,26202349.61,892720319.06,21659.23,KGM,2023,11,87,Vehicles & Parts,export
Argentina,23685094.36,784533069.84,17191.19,KGM,2023,11,87,Vehicles & Parts,export
United Kingdom,27335611.9,916958045.23,25106.37,KGM,2023,11,87,Vehicles & Parts,export
Germany,17516383.63,574810231.06,19219.92,KGM,2023,11,87,Vehicles & Parts,export
Australia,188981150.94,5499841146.7,215490.97,KGM,2023,12,87,Vehicles & Parts,export
Philippines,189590680.87,6214920373.24,138327.42,KGM,2023,12,87,Vehicles & Parts,export
Indonesia,153251653.29,4927388118.05,131092.76,KGM,2023,12,87,Vehicles & Parts,export
Japan,127577796.8,3642482142.73,103452.65,KGM,2023,12,87,Vehicles & Parts,export
