country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Germany,24761102.78,784163600.89,19793.75,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
Netherlands,22762752.44,782898163.48,15961.65,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
Saudi Arabia,17026767.69,570649426.93,14312.37,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
United Arab Emirates,14915728.61,456949363.48,8870.69,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
Singapore,12267131.64,390542959.99,9589.25,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
Malaysia,10722395.78,406340566.92,6878.06,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
"Korea, Republic of",19503976.96,645843879.31,14824.09,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
France,10783772.11,354023323.8,7750.18,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
Libya,5253352.57,162196551.75,4155.8,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
Egypt,7069192.61,238957142.06,5267.99,KGM,2026,3,16,Prepared Meat/Fish (Canned Food),export
China,268398869.04,9927848814.53,210987.34,KGM,2019,1,40,Rubber & Articles,export
Japan,95248608.52,3208745093.65,59750.74,KGM,2019,1,40,Rubber & Articles,export
United States of America,72937195.88,2251392590.43,49222.29,KGM,2019,1,40,Rubber & Articles,export
Malaysia,61325457.11,1927496783.27,50861.92,KGM,2019,1,40,Rubber & Articles,export
"Korea, Republic of",48268735.03,1679452169.3,36403.48,KGM,2019,1,40,Rubber & Articles,export
Germany,40661941.46,1441604058.92,28775.64,KGM,2019,1,40,Rubber & Articles,export
India,26035926.14,824865563.88,30197.74,KGM,2019,1,40,Rubber & Articles,export
Brazil,25543459.66,828497350.53,19135.78,KGM,2019,1,40,Rubber & Articles,export
Turkey,28431818.06,974547833.48,16622.73,KGM,2019,1,40,Rubber & Articles,export
Indonesia,17901761.33,576146003.13,16315.0,KGM,2019,1,40,Rubber & Articles,export
France,15042327.07,480110207.39,12618.54,KGM,2019,1,40,Rubber & Articles,export
Spain,14033498.52,458348706.47,9519.07,KGM,2019,1,40,Rubber & Articles,export
Italy,12279650.44,382830418.69,10676.23,KGM,2019,1,40,Rubber & Articles,export
Taiwan,17280699.72,567982399.55,12340.54,KGM,2019,1,40,Rubber & Articles,export
Vietnam,12150575.64,379900634.53,8038.08,KGM,2019,1,40,Rubber & Articles,export
United Kingdom,9409273.14,317994659.38,7743.39,KGM,2019,1,40,Rubber & Articles,export
China,211317276.66,5996086055.49,187472.99,KGM,2019,2,40,Rubber & Articles,export
Japan,74950032.05,2581394430.29,73836.53,KGM,2019,2,40,Rubber & Articles,export
United States of America,62744134.54,2072966393.93,54459.36,KGM,2019,2,40,Rubber & Articles,export
Malaysia,62775957.45,2086021423.67,53651.61,KGM,2019,2,40,Rubber & Articles,export
"Korea, Republic of",41392379.21,1372658378.16,28109.73,KGM,2019,2,40,Rubber & Articles,export
Germany,42765350.53,1422473381.86,32719.99,KGM,2019,2,40,Rubber & Articles,export
India,29192903.79,947727086.04,20793.9,KGM,2019,2,40,Rubber & Articles,export
Brazil,25157589.62,868342505.59,20191.84,KGM,2019,2,40,Rubber & Articles,export
Turkey,23294426.23,733804260.24,18061.96,KGM,2019,2,40,Rubber & Articles,export
Indonesia,16005827.04,533846837.69,12657.25,KGM,2019,2,40,Rubber & Articles,export
France,11296045.17,396637628.33,11324.8,KGM,2019,2,40,Rubber & Articles,export
Spain,11333502.66,362135068.46,8142.26,KGM,2019,2,40,Rubber & Articles,export
Italy,13777286.99,449557714.67,10574.61,KGM,2019,2,40,Rubber & Articles,export
Taiwan,13332206.25,433902583.45,11437.21,KGM,2019,2,40,Rubber & Articles,export
Vietnam,11458403.29,354627558.78,9765.99,KGM,2019,2,40,Rubber & Articles,export
United Kingdom,8079557.81,268635023.34,8558.35,KGM,2019,2,40,Rubber & Articles,export
China,245727180.27,8234938923.19,247821.16,KGM,2019,3,40,Rubber & Articles,export
Japan,115930834.74,4018517016.15,73854.05,KGM,2019,3,40,Rubber & Articles,export
United States of America,67696727.36,2329866821.84,73943.14,KGM,2019,3,40,Rubber & Articles,export
Malaysia,73494200.41,2414389412.83,57418.99,KGM,2019,3,40,Rubber & Articles,export
"Korea, Republic of",41937148.82,1273139472.26,35254.64,KGM,2019,3,40,Rubber & Articles,export
Germany,35938108.0,1183383341.88,33284.94,KGM,2019,3,40,Rubber & Articles,export
India,30958631.22,939328259.32,22922.3,KGM,2019,3,40,Rubber & Articles,export
Brazil,28212855.29,889061965.82,23175.23,KGM,2019,3,40,Rubber & Articles,export
Turkey,22483079.36,781045245.58,22516.06,KGM,2019,3,40,Rubber & Articles,export
Indonesia,16853743.05,592955694.65,15672.52,KGM,2019,3,40,Rubber & Articles,export
France,15490666.75,536582854.53,12257.87,KGM,2019,3,40,Rubber & Articles,export
Spain,13047144.73,425428546.6,10566.25,KGM,2019,3,40,Rubber & Articles,export
Italy,15194615.42,500285591.46,13444.81,KGM,2019,3,40,Rubber & Articles,export
Taiwan,15194601.43,548041311.13,14536.38,KGM,2019,3,40,Rubber & Articles,export
Vietnam,14386568.3,468843005.73,9073.06,KGM,2019,3,40,Rubber & Articles,export
United Kingdom,9232487.1,289796890.49,8349.97,KGM,2019,3,40,Rubber & Articles,export
China,270780394.12,9094150361.34,247905.67,KGM,2019,4,40,Rubber & Articles,export
Japan,80254931.21,2517557535.61,93173.31,KGM,2019,4,40,Rubber & Articles,export
United States of America,73819039.62,2362805356.06,55620.18,KGM,2019,4,40,Rubber & Articles,export
Malaysia,59474198.33,1742807637.66,46794.76,KGM,2019,4,40,Rubber & Articles,export
"Korea, Republic of",49636644.22,1805116487.4,40291.63,KGM,2019,4,40,Rubber & Articles,export
Germany,42819225.74,1335913920.87,30720.04,KGM,2019,4,40,Rubber & Articles,export
India,32352163.56,1043194772.34,27540.53,KGM,2019,4,40,Rubber & Articles,export
Brazil,28757737.48,932436129.39,28073.01,KGM,2019,4,40,Rubber & Articles,export
Turkey,19877399.89,665326036.0,21654.44,KGM,2019,4,40,Rubber & Articles,export
Indonesia,16927474.64,533269698.35,17171.51,KGM,2019,4,40,Rubber & Articles,export
France,17054159.92,558260182.49,16057.26,KGM,2019,4,40,Rubber & Articles,export
Spain,13577007.22,417097491.14,8355.3,KGM,2019,4,40,Rubber & Articles,export
Italy,17665534.59,599833313.92,12194.39,KGM,2019,4,40,Rubber & Articles,export
Taiwan,18214969.76,623638206.44,12239.05,KGM,2019,4,40,Rubber & Articles,export
Vietnam,13075091.6,461151655.06,8277.31,KGM,2019,4,40,Rubber & Articles,export
United Kingdom,12004116.91,399742250.97,7184.97,KGM,2019,4,40,Rubber & Articles,export
China,284926841.01,8799703919.04,273045.94,KGM,2019,5,40,Rubber & Articles,export
Japan,136024150.24,4639466522.33,78324.95,KGM,2019,5,40,Rubber & Articles,export
United States of America,94895819.43,3115200784.67,65098.67,KGM,2019,5,40,Rubber & Articles,export
Malaysia,63314460.71,2115196126.36,47666.35,KGM,2019,5,40,Rubber & Articles,export
"Korea, Republic of",49323666.6,1594316204.64,37555.0,KGM,2019,5,40,Rubber & Articles,export
Germany,44067639.39,1437907368.38,30143.08,KGM,2019,5,40,Rubber & Articles,export
India,36328891.31,1141659426.34,27457.79,KGM,2019,5,40,Rubber & Articles,export
Brazil,29097042.72,1003379752.44,24556.99,KGM,2019,5,40,Rubber & Articles,export
Turkey,23111553.33,738581919.26,18659.53,KGM,2019,5,40,Rubber & Articles,export
Indonesia,19488499.58,660499038.03,17476.68,KGM,2019,5,40,Rubber & Articles,export
France,18418172.49,568974471.23,13187.45,KGM,2019,5,40,Rubber & Articles,export
Spain,13336837.71,441315349.1,10190.97,KGM,2019,5,40,Rubber & Articles,export
Italy,13074894.77,408061161.25,11718.0,KGM,2019,5,40,Rubber & Articles,export
Taiwan,17469941.65,562893720.98,12645.5,KGM,2019,5,40,Rubber & Articles,export
Vietnam,10578555.65,344989475.81,11232.52,KGM,2019,5,40,Rubber & Articles,export
United Kingdom,10927562.5,333554419.34,7901.76,KGM,2019,5,40,Rubber & Articles,export
China,281684138.75,9419275360.34,227388.78,KGM,2019,6,40,Rubber & Articles,export
Japan,98378669.41,3024651296.15,74565.93,KGM,2019,6,40,Rubber & Articles,export
United States of America,85411854.71,2987810009.11,61500.07,KGM,2019,6,40,Rubber & Articles,export
Malaysia,69020997.3,2251935448.01,58069.41,KGM,2019,6,40,Rubber & Articles,export
"Korea, Republic of",52026529.48,1624927518.07,36439.06,KGM,2019,6,40,Rubber & Articles,export
Germany,42564307.08,1280388939.05,36327.2,KGM,2019,6,40,Rubber & Articles,export
India,32303048.13,1089221354.33,33212.69,KGM,2019,6,40,Rubber & Articles,export
Brazil,34324496.95,1109132321.81,21989.17,KGM,2019,6,40,Rubber & Articles,export
Turkey,27965169.97,918891387.84,21926.38,KGM,2019,6,40,Rubber & Articles,export
Indonesia,18567153.91,682627767.4,19359.98,KGM,2019,6,40,Rubber & Articles,export
France,14327827.48,462753699.87,15890.71,KGM,2019,6,40,Rubber & Articles,export
Spain,12324827.47,384432506.87,10530.04,KGM,2019,6,40,Rubber & Articles,export
Italy,15243178.18,513910395.24,9873.39,KGM,2019,6,40,Rubber & Articles,export
Taiwan,20797327.46,681047690.63,12556.28,KGM,2019,6,40,Rubber & Articles,export
Vietnam,12597665.33,423386853.2,11407.44,KGM,2019,6,40,Rubber & Articles,export
United Kingdom,12066982.34,406058221.55,8302.99,KGM,2019,6,40,Rubber & Articles,export
China,193438999.46,6030134077.35,252022.29,KGM,2019,7,40,Rubber & Articles,export
Japan,96724061.19,2969028748.67,87154.41,KGM,2019,7,40,Rubber & Articles,export
United States of America,92411939.99,3251021851.18,65672.23,KGM,2019,7,40,Rubber & Articles,export
Malaysia,60647705.61,1998740957.21,41731.49,KGM,2019,7,40,Rubber & Articles,export
"Korea, Republic of",52935380.34,1656706306.68,43220.5,KGM,2019,7,40,Rubber & Articles,export
Germany,34897362.21,1178646752.35,32084.04,KGM,2019,7,40,Rubber & Articles,export
India,34885955.94,1131694033.48,31697.47,KGM,2019,7,40,Rubber & Articles,export
Brazil,23785718.72,791893009.08,26684.0,KGM,2019,7,40,Rubber & Articles,export
Turkey,25705469.78,897004330.8,21841.02,KGM,2019,7,40,Rubber & Articles,export
Indonesia,20785375.03,703131915.07,19019.77,KGM,2019,7,40,Rubber & Articles,export
France,15574029.35,528350752.76,12960.15,KGM,2019,7,40,Rubber & Articles,export
Spain,11613969.04,386016685.9,11063.75,KGM,2019,7,40,Rubber & Articles,export
Italy,15572427.36,522219020.53,14074.33,KGM,2019,7,40,Rubber & Articles,export
Taiwan,16785686.42,550537187.71,13201.19,KGM,2019,7,40,Rubber & Articles,export
Vietnam,12890374.21,413553311.39,11635.99,KGM,2019,7,40,Rubber & Articles,export
United Kingdom,10088588.1,324355972.37,10003.11,KGM,2019,7,40,Rubber & Articles,export
China,306908516.61,9354808922.45,223265.89,KGM,2019,8,40,Rubber & Articles,export
Japan,105041719.49,3456599220.7,93426.78,KGM,2019,8,40,Rubber & Articles,export
United States of America,73115764.0,2329912266.97,69565.41,KGM,2019,8,40,Rubber & Articles,export
Malaysia,50679398.43,1711774033.42,54400.15,KGM,2019,8,40,Rubber & Articles,export
"Korea, Republic of",57565183.21,1955857893.3,49885.89,KGM,2019,8,40,Rubber & Articles,export
Germany,46923226.8,1662618434.11,29040.92,KGM,2019,8,40,Rubber & Articles,export
India,38684603.29,1316146535.86,26256.65,KGM,2019,8,40,Rubber & Articles,export
Brazil,31787292.33,1041775686.65,28273.43,KGM,2019,8,40,Rubber & Articles,export
Turkey,23828450.96,818392770.27,19388.72,KGM,2019,8,40,Rubber & Articles,export
Indonesia,17338611.41,595431730.64,10992.7,KGM,2019,8,40,Rubber & Articles,export
France,17638416.05,547526067.65,13763.76,KGM,2019,8,40,Rubber & Articles,export
Spain,10673516.93,358016896.78,9515.72,KGM,2019,8,40,Rubber & Articles,export
Italy,14545007.42,459170044.67,13695.03,KGM,2019,8,40,Rubber & Articles,export
Taiwan,16275124.29,527877593.49,14892.21,KGM,2019,8,40,Rubber & Articles,export
Vietnam,12453536.93,395481852.37,9504.65,KGM,2019,8,40,Rubber & Articles,export
United Kingdom,11553536.23,385203247.17,9444.81,KGM,2019,8,40,Rubber & Articles,export
China,287379377.08,10171477559.52,239076.14,KGM,2019,9,40,Rubber & Articles,export
Japan,90078624.54,2986068549.7,103009.78,KGM,2019,9,40,Rubber & Articles,export
United States of America,85923894.09,2569047178.74,78008.38,KGM,2019,9,40,Rubber & Articles,export
Malaysia,79662237.02,2758859350.39,68483.92,KGM,2019,9,40,Rubber & Articles,export
"Korea, Republic of",41463001.81,1470651121.63,45851.41,KGM,2019,9,40,Rubber & Articles,export
Germany,50499525.95,1743472663.51,29086.03,KGM,2019,9,40,Rubber & Articles,export
India,41284496.41,1272427323.9,28099.0,KGM,2019,9,40,Rubber & Articles,export
Brazil,33162748.57,1087445914.62,27598.34,KGM,2019,9,40,Rubber & Articles,export
Turkey,23124350.93,736436271.63,23474.32,KGM,2019,9,40,Rubber & Articles,export
Indonesia,22744195.96,693966423.35,20772.15,KGM,2019,9,40,Rubber & Articles,export
France,19088587.0,624750746.99,13652.94,KGM,2019,9,40,Rubber & Articles,export
Spain,13800040.32,431078363.37,9528.06,KGM,2019,9,40,Rubber & Articles,export
Italy,12939893.23,419802379.13,14462.43,KGM,2019,9,40,Rubber & Articles,export
Taiwan,18497395.72,578179743.17,13185.15,KGM,2019,9,40,Rubber & Articles,export
Vietnam,13981160.3,456410102.35,10913.23,KGM,2019,9,40,Rubber & Articles,export
United Kingdom,11718406.77,405350232.85,8051.15,KGM,2019,9,40,Rubber & Articles,export
China,355710431.11,11539965404.65,274961.37,KGM,2019,10,40,Rubber & Articles,export
Japan,108640945.38,3793931861.24,102665.7,KGM,2019,10,40,Rubber & Articles,export
United States of America,107944821.81,3421276754.98,65256.32,KGM,2019,10,40,Rubber & Articles,export
Malaysia,72967466.07,2392352660.59,60412.46,KGM,2019,10,40,Rubber & Articles,export
"Korea, Republic of",51895704.09,1705495326.38,49770.18,KGM,2019,10,40,Rubber & Articles,export
Germany,39531548.62,1319191357.51,31249.34,KGM,2019,10,40,Rubber & Articles,export
India,46809548.95,1522606445.51,25427.14,KGM,2019,10,40,Rubber & Articles,export
Brazil,39075135.04,1316175247.21,23735.54,KGM,2019,10,40,Rubber & Articles,export
Turkey,32064958.95,1043269020.9,19133.77,KGM,2019,10,40,Rubber & Articles,export
Indonesia,21410176.65,756936432.61,14721.35,KGM,2019,10,40,Rubber & Articles,export
France,16946272.19,547929735.84,12885.85,KGM,2019,10,40,Rubber & Articles,export
Spain,14753922.4,469359164.25,10946.31,KGM,2019,10,40,Rubber & Articles,export
Italy,16862822.75,555872043.66,14223.75,KGM,2019,10,40,Rubber & Articles,export
Taiwan,17577430.33,575330776.55,16155.43,KGM,2019,10,40,Rubber & Articles,export
Vietnam,15671058.53,498788320.66,9818.11,KGM,2019,10,40,Rubber & Articles,export
United Kingdom,10642557.77,351244380.75,9091.73,KGM,2019,10,40,Rubber & Articles,export
China,268182423.13,9077447047.07,250205.09,KGM,2019,11,40,Rubber & Articles,export
Japan,90465789.52,3062378120.85,79496.56,KGM,2019,11,40,Rubber & Articles,export
United States of America,78710129.82,2725910888.96,67987.17,KGM,2019,11,40,Rubber & Articles,export
Malaysia,83352624.86,2729475061.9,59517.72,KGM,2019,11,40,Rubber & Articles,export
"Korea, Republic of",50342590.49,1746893407.51,47033.92,KGM,2019,11,40,Rubber & Articles,export
Germany,39059075.23,1253383481.82,39193.54,KGM,2019,11,40,Rubber & Articles,export
India,32296236.27,1113813860.11,27745.51,KGM,2019,11,40,Rubber & Articles,export
Brazil,31873244.8,1068667266.94,25571.29,KGM,2019,11,40,Rubber & Articles,export
Turkey,27739293.75,941688915.85,20909.6,KGM,2019,11,40,Rubber & Articles,export
Indonesia,20626535.15,707190617.57,19046.8,KGM,2019,11,40,Rubber & Articles,export
France,18901807.98,636939865.07,15407.08,KGM,2019,11,40,Rubber & Articles,export
Spain,14804811.86,507518113.89,7710.51,KGM,2019,11,40,Rubber & Articles,export
Italy,19040977.47,607395855.9,11770.74,KGM,2019,11,40,Rubber & Articles,export
Taiwan,19939163.59,638051510.75,12561.58,KGM,2019,11,40,Rubber & Articles,export
Vietnam,13475181.79,462367670.37,9583.73,KGM,2019,11,40,Rubber & Articles,export
United Kingdom,10575228.9,353495254.32,9584.23,KGM,2019,11,40,Rubber & Articles,export
China,312980996.61,10079774801.63,244684.84,KGM,2019,12,40,Rubber & Articles,export
Japan,80366669.86,2573333837.14,81000.94,KGM,2019,12,40,Rubber & Articles,export
United States of America,74093145.01,2520538979.49,53533.0,KGM,2019,12,40,Rubber & Articles,export
Malaysia,57368175.55,1891471510.27,48860.34,KGM,2019,12,40,Rubber & Articles,export
"Korea, Republic of",46844378.85,1528802347.86,39721.8,KGM,2019,12,40,Rubber & Articles,export
Germany,35491194.27,1176673083.06,23823.54,KGM,2019,12,40,Rubber & Articles,export
India,30185202.94,998943935.24,22441.7,KGM,2019,12,40,Rubber & Articles,export
Brazil,29130220.17,894218929.17,24330.89,KGM,2019,12,40,Rubber & Articles,export
Turkey,22170019.01,784687017.36,20521.94,KGM,2019,12,40,Rubber & Articles,export
Indonesia,17600244.66,545165036.61,17869.45,KGM,2019,12,40,Rubber & Articles,export
France,17094036.33,604175635.41,11851.92,KGM,2019,12,40,Rubber & Articles,export
Spain,10966364.1,359695767.13,8857.88,KGM,2019,12,40,Rubber & Articles,export
Italy,11678870.79,394339773.31,8705.08,KGM,2019,12,40,Rubber & Articles,export
Taiwan,16848975.6,524323887.99,13161.02,KGM,2019,12,40,Rubber & Articles,export
Vietnam,12052217.06,405092841.26,8106.81,KGM,2019,12,40,Rubber & Articles,export
United Kingdom,11094194.81,390546730.69,8324.93,KGM,2019,12,40,Rubber & Articles,export
China,260401497.88,8619556998.36,205994.95,KGM,2020,1,40,Rubber & Articles,export
Japan,78470301.22,2552427048.01,69005.75,KGM,2020,1,40,Rubber & Articles,export
United States of America,73388187.1,2258852168.52,62372.1,KGM,2020,1,40,Rubber & Articles,export
Malaysia,53504103.23,1604541382.41,54908.42,KGM,2020,1,40,Rubber & Articles,export
"Korea, Republic of",48113393.68,1599298045.57,34630.75,KGM,2020,1,40,Rubber & Articles,export
Germany,43651086.41,1481434150.42,29737.72,KGM,2020,1,40,Rubber & Articles,export
India,30390283.67,992249965.78,23853.42,KGM,2020,1,40,Rubber & Articles,export
Brazil,28290031.25,885533574.31,19292.59,KGM,2020,1,40,Rubber & Articles,export
Turkey,22828760.29,690884185.33,18547.37,KGM,2020,1,40,Rubber & Articles,export
Indonesia,18863529.57,640233186.13,12882.58,KGM,2020,1,40,Rubber & Articles,export
France,12381900.08,402321394.06,14877.16,KGM,2020,1,40,Rubber & Articles,export
Spain,10349998.11,350186041.21,8756.22,KGM,2020,1,40,Rubber & Articles,export
Italy,14806683.13,456667193.75,10518.76,KGM,2020,1,40,Rubber & Articles,export
Taiwan,13275289.8,457745143.95,12500.66,KGM,2020,1,40,Rubber & Articles,export
Vietnam,12596099.46,433947584.5,9246.83,KGM,2020,1,40,Rubber & Articles,export
United Kingdom,11697132.78,402183181.21,8977.56,KGM,2020,1,40,Rubber & Articles,export
China,234758392.93,7909444259.64,227880.99,KGM,2020,2,40,Rubber & Articles,export
Japan,93246402.48,3127282625.88,80639.35,KGM,2020,2,40,Rubber & Articles,export
United States of America,72210172.4,2350818447.44,50873.33,KGM,2020,2,40,Rubber & Articles,export
Malaysia,59609014.4,1988903313.88,48248.89,KGM,2020,2,40,Rubber & Articles,export
"Korea, Republic of",47975254.41,1578715346.8,38656.61,KGM,2020,2,40,Rubber & Articles,export
Germany,33388425.1,1214320537.88,30525.85,KGM,2020,2,40,Rubber & Articles,export
India,30120826.83,1018197027.41,22517.61,KGM,2020,2,40,Rubber & Articles,export
Brazil,27056654.03,948587899.53,21861.55,KGM,2020,2,40,Rubber & Articles,export
Turkey,22732560.96,758025228.2,20294.96,KGM,2020,2,40,Rubber & Articles,export
Indonesia,20998317.15,721978820.62,16704.66,KGM,2020,2,40,Rubber & Articles,export
France,15743220.19,544950407.77,14897.3,KGM,2020,2,40,Rubber & Articles,export
Spain,10014278.7,326494775.96,9013.34,KGM,2020,2,40,Rubber & Articles,export
Italy,15843673.52,571131579.23,12083.71,KGM,2020,2,40,Rubber & Articles,export
Taiwan,13482707.98,417333044.76,13216.56,KGM,2020,2,40,Rubber & Articles,export
Vietnam,9201360.18,324518748.38,8337.96,KGM,2020,2,40,Rubber & Articles,export
United Kingdom,8543129.33,297157925.31,7572.36,KGM,2020,2,40,Rubber & Articles,export
China,232164084.21,7662589062.17,216776.81,KGM,2020,3,40,Rubber & Articles,export
Japan,70146491.18,2276113352.09,50999.16,KGM,2020,3,40,Rubber & Articles,export
United States of America,54407052.62,1955666341.52,38378.07,KGM,2020,3,40,Rubber & Articles,export
Malaysia,49164276.52,1560526611.84,51311.6,KGM,2020,3,40,Rubber & Articles,export
"Korea, Republic of",35120290.41,1125214274.95,26623.69,KGM,2020,3,40,Rubber & Articles,export
Germany,33249441.45,1140891879.47,26124.94,KGM,2020,3,40,Rubber & Articles,export
India,27746031.88,873646669.21,22170.51,KGM,2020,3,40,Rubber & Articles,export
Brazil,20283470.23,782774612.74,17373.38,KGM,2020,3,40,Rubber & Articles,export
Turkey,19763987.89,672171490.4,14865.41,KGM,2020,3,40,Rubber & Articles,export
Indonesia,14366957.65,494682989.31,12616.43,KGM,2020,3,40,Rubber & Articles,export
France,12195784.65,401036290.8,8896.66,KGM,2020,3,40,Rubber & Articles,export
Spain,8880275.9,285435793.24,6143.6,KGM,2020,3,40,Rubber & Articles,export
Italy,9474899.27,296456174.91,7499.48,KGM,2020,3,40,Rubber & Articles,export
Taiwan,13397440.12,411246220.69,11533.58,KGM,2020,3,40,Rubber & Articles,export
Vietnam,10623009.11,362460471.7,6346.61,KGM,2020,3,40,Rubber & Articles,export
United Kingdom,8155874.64,254882381.93,6845.55,KGM,2020,3,40,Rubber & Articles,export
China,180788268.48,6081772125.82,159625.43,KGM,2020,4,40,Rubber & Articles,export
Japan,90519743.06,2973731405.15,53080.3,KGM,2020,4,40,Rubber & Articles,export
United States of America,58361746.61,1756911629.02,50365.67,KGM,2020,4,40,Rubber & Articles,export
Malaysia,58030624.71,1994846160.22,40492.46,KGM,2020,4,40,Rubber & Articles,export
"Korea, Republic of",36973557.29,1282735038.28,30974.71,KGM,2020,4,40,Rubber & Articles,export
Germany,31959234.25,1016594108.73,25742.85,KGM,2020,4,40,Rubber & Articles,export
India,23886382.14,761807755.47,17734.39,KGM,2020,4,40,Rubber & Articles,export
Brazil,24843417.08,773352908.31,21498.28,KGM,2020,4,40,Rubber & Articles,export
Turkey,19674162.0,690473624.82,14563.78,KGM,2020,4,40,Rubber & Articles,export
Indonesia,15984574.85,509633738.84,12606.18,KGM,2020,4,40,Rubber & Articles,export
France,10684776.54,358254871.47,11015.71,KGM,2020,4,40,Rubber & Articles,export
Spain,9820305.11,321922832.66,7026.04,KGM,2020,4,40,Rubber & Articles,export
Italy,12254070.44,382722713.08,10155.25,KGM,2020,4,40,Rubber & Articles,export
Taiwan,11818373.07,393574238.25,8410.46,KGM,2020,4,40,Rubber & Articles,export
Vietnam,10299985.4,329658397.73,7317.3,KGM,2020,4,40,Rubber & Articles,export
United Kingdom,7926381.38,275742100.44,8376.93,KGM,2020,4,40,Rubber & Articles,export
China,241782780.05,7974210741.48,187173.07,KGM,2020,5,40,Rubber & Articles,export
Japan,70246266.53,2258286388.44,53926.5,KGM,2020,5,40,Rubber & Articles,export
United States of America,58235042.02,1912855542.68,47743.72,KGM,2020,5,40,Rubber & Articles,export
Malaysia,51369696.82,1733358142.05,38132.83,KGM,2020,5,40,Rubber & Articles,export
"Korea, Republic of",37894962.89,1208209437.78,31696.1,KGM,2020,5,40,Rubber & Articles,export
Germany,34417683.53,1218827622.65,24097.33,KGM,2020,5,40,Rubber & Articles,export
India,25170647.26,853042869.3,20365.94,KGM,2020,5,40,Rubber & Articles,export
Brazil,24360449.97,868776034.08,20014.08,KGM,2020,5,40,Rubber & Articles,export
Turkey,20590766.42,663136568.77,15325.81,KGM,2020,5,40,Rubber & Articles,export
Indonesia,15878370.11,490952067.09,15167.81,KGM,2020,5,40,Rubber & Articles,export
France,11820527.05,375319781.37,10029.33,KGM,2020,5,40,Rubber & Articles,export
Spain,9261529.55,301489278.98,9399.38,KGM,2020,5,40,Rubber & Articles,export
Italy,12064497.77,378177898.6,7425.42,KGM,2020,5,40,Rubber & Articles,export
Taiwan,14075830.15,469177201.8,12361.68,KGM,2020,5,40,Rubber & Articles,export
Vietnam,9360753.05,272433936.03,8184.94,KGM,2020,5,40,Rubber & Articles,export
United Kingdom,8560495.92,292693110.11,5854.55,KGM,2020,5,40,Rubber & Articles,export
China,179435610.53,5910346360.68,169991.39,KGM,2020,6,40,Rubber & Articles,export
Japan,72792466.37,2500905400.93,60195.72,KGM,2020,6,40,Rubber & Articles,export
United States of America,65501653.04,2253951188.74,46663.99,KGM,2020,6,40,Rubber & Articles,export
Malaysia,53848402.51,1704906843.28,43498.98,KGM,2020,6,40,Rubber & Articles,export
"Korea, Republic of",29360566.61,924511309.39,28090.87,KGM,2020,6,40,Rubber & Articles,export
Germany,30817719.43,1022194407.65,23611.64,KGM,2020,6,40,Rubber & Articles,export
India,28578624.68,978984159.58,23725.48,KGM,2020,6,40,Rubber & Articles,export
Brazil,20918964.5,739438301.75,18515.45,KGM,2020,6,40,Rubber & Articles,export
Turkey,16577021.46,522273068.47,18308.61,KGM,2020,6,40,Rubber & Articles,export
Indonesia,16897859.08,562443035.23,13783.01,KGM,2020,6,40,Rubber & Articles,export
France,16059042.03,490455479.9,10126.74,KGM,2020,6,40,Rubber & Articles,export
Spain,10200453.08,345103787.3,7718.72,KGM,2020,6,40,Rubber & Articles,export
Italy,12861820.42,432857693.43,9417.17,KGM,2020,6,40,Rubber & Articles,export
Taiwan,13321920.46,432218484.03,12765.07,KGM,2020,6,40,Rubber & Articles,export
Vietnam,9172653.8,289913008.15,8712.27,KGM,2020,6,40,Rubber & Articles,export
United Kingdom,8870875.8,291390696.75,6689.93,KGM,2020,6,40,Rubber & Articles,export
China,280228019.81,9676937468.27,206943.3,KGM,2020,7,40,Rubber & Articles,export
Japan,81348658.2,2716412497.06,56671.73,KGM,2020,7,40,Rubber & Articles,export
United States of America,68130150.19,2257977987.21,52729.73,KGM,2020,7,40,Rubber & Articles,export
Malaysia,49453136.11,1592966764.3,42551.98,KGM,2020,7,40,Rubber & Articles,export
"Korea, Republic of",41341972.03,1448544784.81,23425.52,KGM,2020,7,40,Rubber & Articles,export
Germany,27965575.38,940014751.31,22452.18,KGM,2020,7,40,Rubber & Articles,export
India,27140350.21,907693455.87,25737.5,KGM,2020,7,40,Rubber & Articles,export
Brazil,22440100.36,794059369.19,18438.78,KGM,2020,7,40,Rubber & Articles,export
Turkey,23994622.48,811357970.73,15107.38,KGM,2020,7,40,Rubber & Articles,export
Indonesia,15974029.91,572167003.2,12729.36,KGM,2020,7,40,Rubber & Articles,export
France,11683120.41,391106084.39,7414.83,KGM,2020,7,40,Rubber & Articles,export
Spain,10815971.93,365074802.94,7928.84,KGM,2020,7,40,Rubber & Articles,export
Italy,12459335.83,421554917.66,9393.38,KGM,2020,7,40,Rubber & Articles,export
Taiwan,13569750.32,450119478.52,7879.16,KGM,2020,7,40,Rubber & Articles,export
